facility_id,zipcode,program_type,facility_name,total_capacity,under5_capacity,preschool_capacity,school_age_capacity,children_capacity,latitude,longitude,m1_max_expand,m1_unit_cost,m2_max_expand,m2_tier1_cap,m2_tier2_cap,m2_tier3_cap,m2_ucost_t1,m2_ucost_t2,m2_ucost_t3
50638,10452,FDC,"Gonzalez, Awilda",6,6,0,0,6,40.842609,-73.914971,7.199999999999999,3533.3333333333335,1.2000000000000002,0.6000000000000001,0.8999999999999999,1.2000000000000002,3533.3333333333335,3733.3333333333335,4333.333333333333
851520,11236,GFDC,"Lombard, Lorry",16,12,0,4,12,40.643621,-73.887973,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
276089,11210,SACC,Cortelyou Early Childhood Center Site 3,88,0,0,88,0,40.636006,-73.953247,105.6,427.27272727272725,17.6,8.8,13.2,17.6,427.27272727272725,627.2727272727273,1227.2727272727273
874166,10474,FDC,"Ramirez, Zaritza",8,6,0,2,6,40.820099,-73.888452,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
424388,11411,SACC,Community Youth Care Afterschool Program @ PS 176,160,0,0,160,0,40.684975,-73.730071,192.0,325.0,32.0,16.0,24.0,32.0,325.0,525.0,1125.0
769549,10467,GFDC,"Fermin, Michelle",16,12,0,4,12,40.872887,-73.876575,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
832543,11232,FDC,"Polanco, Lourdes",8,6,0,2,6,40.644646,-73.996669,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
336811,10466,GFDC,Daycare For A prince and A Princess LLC,12,12,0,0,12,40.887374,-73.85342,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
871609,10468,GFDC,"Ramos, Daniela",16,12,0,4,12,40.869264,-73.905134,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
536822,11418,GFDC,Chichi's Day Care,12,12,0,0,12,40.696663,-73.847033,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
785477,11106,GFDC,"Figueroa Marin, Segundo",16,12,0,4,12,40.762813,-73.921538,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
691326,10472,SACC,"Police Athletic League, Inc.",137,0,0,137,0,40.832732,-73.866995,164.4,345.985401459854,27.400000000000002,13.700000000000001,20.55,27.400000000000002,345.985401459854,545.985401459854,1145.985401459854
802692,10033,FDC,"Flores, Maria",8,6,0,2,6,40.847342,-73.933536,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
773173,10002,GFDC,"Liu, Rudong",16,12,0,4,12,40.711309,-73.995813,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
872907,10040,GFDC,My Little Carousel Family Daycare Inc.,16,12,0,4,12,40.861366,-73.928939,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
74155,11377,SACC,"New York Edge, Inc.",220,0,0,220,0,40.74091,-73.918687,264.0,290.90909090909093,44.0,22.0,33.0,44.0,290.90909090909093,490.90909090909093,1090.909090909091
665001,10468,GFDC,"Francisco De Jesus, Zeneida",16,12,0,4,12,40.8662,-73.9003,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
72830,10458,SACC,Madison Square Boys & Girls Club,180,0,0,180,0,40.858497,-73.887815,216.0,311.1111111111111,36.0,18.0,27.0,36.0,311.1111111111111,511.1111111111111,1111.111111111111
515167,10463,GFDC,"De Jesus Jimenez Luciano, Zonia",12,12,0,0,12,40.882537,-73.90374,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
831810,10467,GFDC,Play and Learn Day Care,16,12,0,4,12,40.860054,-73.865426,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
674129,11218,GFDC,Tiny Tots Care,16,12,0,4,12,40.639329,-73.982333,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
742768,10457,SACC,Phipps Community Development Corporation,120,0,0,120,0,40.840654,-73.904257,144.0,366.6666666666667,24.0,12.0,18.0,24.0,366.6666666666667,566.6666666666666,1166.6666666666667
820953,11422,GFDC,"Bennett, Bria",16,12,0,4,12,40.650525,-73.736641,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
778128,11374,GFDC,"Aronova, Marina",16,12,0,4,12,40.7278,-73.8602,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
231157,11355,GFDC,"Hwang- Tsui, Wen- Yu",16,12,0,4,12,40.757664,-73.808901,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
364459,10454,FDC,"Estrella, Claribel",6,6,0,0,6,40.807085,-73.915662,7.199999999999999,3533.3333333333335,1.2000000000000002,0.6000000000000001,0.8999999999999999,1.2000000000000002,3533.3333333333335,3733.3333333333335,4333.333333333333
775815,10034,GFDC,Divine Care Group Family Daycare Corp.,16,12,0,4,12,40.868211,-73.91824,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
795809,10458,GFDC,Early Learning Family Group Daycare,16,12,0,4,12,40.866556,-73.889953,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
510751,11422,GFDC,"Tait, Valerie",16,12,0,4,12,40.668026,-73.735568,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
345418,10455,GFDC,Lilian Estrella Alston LLC,16,12,0,4,12,40.816503,-73.899966,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
317934,11691,GFDC,Angel's Wing Day Care INC.,16,12,0,4,12,40.594583,-73.775461,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
339140,11377,SACC,Woodside on the Move OST Program @ PS 152,190,0,0,190,0,40.753248,-73.900297,228.0,305.2631578947368,38.0,19.0,28.5,38.0,305.2631578947368,505.2631578947368,1105.2631578947369
850869,10459,GFDC,"Lorenzo, Julio",16,12,0,4,12,40.825006,-73.895955,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
479325,11691,GFDC,"Alleluia Day Care, LLC",16,12,0,4,12,40.599191,-73.75667,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
839714,10466,GFDC,"Forbes-Morris, Coleceia",16,12,0,4,12,40.89623,-73.839427,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
878617,10453,GFDC,"Campos, Leydy",16,12,0,4,12,40.850192,-73.919853,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
310819,11233,SACC,Camba Beacon @ I.S.271,99,0,0,99,0,40.677915,-73.915729,118.8,402.020202020202,19.8,9.9,14.85,19.8,402.020202020202,602.020202020202,1202.020202020202
870112,11216,SACC,Learning through an Expanded Arts Program,80,0,0,80,0,40.685936,-73.945302,96.0,450.0,16.0,8.0,12.0,16.0,450.0,650.0,1250.0
281427,11207,GFDC,Creative Minds Group Family Day Care Inc.,16,12,0,4,12,40.690016,-73.908319,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
472266,10454,GFDC,"Rivera, Rosita",10,10,0,0,10,40.812156,-73.9212,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
709805,11233,SACC,"New York Edge, Inc.",200,0,0,200,0,40.675123,-73.915349,240.0,300.0,40.0,20.0,30.0,40.0,300.0,500.0,1100.0
666332,11364,SACC,Blueberry Children Corporation,250,0,0,250,0,40.736166,-73.75333,250.0,280.0,50.0,25.0,37.5,50.0,280.0,480.0,1080.0
397140,11105,GFDC,"Wangmo, Khensee",16,12,0,4,12,40.771293,-73.904155,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
759545,11212,GFDC,Gods Little Children Family Group Daycare Inc.,16,12,0,4,12,40.657662,-73.905882,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
836776,10033,GFDC,"Guzman De Gomez, Carla",16,12,0,4,12,40.845108,-73.938234,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
73372,11214,SACC,YMCA Prospect Pk Virtual Y @ PS 212,80,0,0,80,0,40.587651,-73.985682,96.0,450.0,16.0,8.0,12.0,16.0,450.0,650.0,1250.0
733958,11385,GFDC,"Mejia, Sonia",16,12,0,4,12,40.7036,-73.8961,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
832660,10314,GFDC,"Learn & Discover, Inc",16,12,0,4,12,40.6039,-74.1472,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
656437,10455,GFDC,"Ottenwalder, Maria",16,12,0,4,12,40.812977,-73.914174,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
863353,10452,GFDC,"Valerio Perez, Ruth",10,10,0,0,10,40.832698,-73.92809,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
817895,11210,SACC,"Initial Steps Child Development, Inc.",10,0,0,10,0,40.634161,-73.947459,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
824147,11236,GFDC,"Rowley, Wendy",16,12,0,4,12,40.640974,-73.907109,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
52845,10039,FDC,Smiling Faces Regina's Child Care,8,6,0,2,6,40.830942,-73.936236,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
493888,11433,GFDC,BABY LOVE LITTLE CARE BEARS DAY CARE,16,12,0,4,12,40.702483,-73.787004,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
709853,11214,SACC,FIAO OST @ Brooklyn Studio/PS 128,119,0,0,119,0,40.604927,-73.994549,142.79999999999998,368.06722689075633,23.8,11.9,17.849999999999998,23.8,368.06722689075633,568.0672268907563,1168.0672268907563
696228,10469,GFDC,"Uceta, Nery",16,12,0,4,12,40.866998,-73.856921,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
541029,10453,GFDC,"Martinez, Irkania",16,12,0,4,12,40.853976,-73.915266,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
218490,11367,GFDC,"Davidov, Larisa",14,12,0,2,12,40.728,-73.8195,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
729748,10033,GFDC,SMART STARS CHILDCARE LLC,16,12,0,4,12,40.846164,-73.935827,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
401446,10469,GFDC,"Obioha, Theresa",16,12,0,4,12,40.870339,-73.844702,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
824348,11237,GFDC,La Nina De Tus Ojos Corporation,16,12,0,4,12,40.701486,-73.920975,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
878984,11364,SACC,M & N Sports Inc,139,0,0,139,0,40.749611,-73.764787,166.79999999999998,343.8848920863309,27.8,13.9,20.849999999999998,27.8,343.8848920863309,543.884892086331,1143.8848920863309
752789,11206,SACC,St. Nicks Alliance@Sumner Community Center,68,0,0,68,0,40.698253,-73.940509,81.6,494.11764705882354,13.600000000000001,6.800000000000001,10.2,13.600000000000001,494.11764705882354,694.1176470588235,1294.1176470588234
239691,11420,GFDC,"KIDS KOZY COMFORT ZONE,LLC",16,12,0,4,12,40.676353,-73.810453,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
789079,10454,GFDC,MY SWEET LITTLE HOME DAYCARE CORP,12,12,0,0,12,40.805261,-73.914521,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
877332,11213,SACC,"A Plus Learning Program, LLC",16,0,0,16,0,40.669745,-73.939229,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
70208,10304,FDC,"Velez, Carmen",8,6,0,2,6,40.618706,-74.082574,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
558414,11231,GFDC,"Natalie's Sunflower Group, Inc.",16,12,0,4,12,40.674537,-73.997997,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
56108,10460,FDC,"Dozier, Valdena",8,6,0,2,6,40.839921,-73.883853,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
805145,10451,GFDC,"Tejada, Janise",16,12,0,4,12,40.820871,-73.927092,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
845271,11223,SACC,HeartShare St. Vincent's Services Inc.,118,0,0,118,0,40.592513,-73.978713,141.6,369.49152542372883,23.6,11.8,17.7,23.6,369.49152542372883,569.4915254237288,1169.4915254237287
262092,11427,GFDC,"Griffith, Jacqueline",16,12,0,4,12,40.7277,-73.7489,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
695372,11411,GFDC,"Sunshine Creative Kidz, Inc.",16,12,0,4,12,40.698994,-73.742827,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
655068,11375,FDC,Growing Minds Family Daycare,8,6,0,2,6,40.736729,-73.848093,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
871375,10475,SACC,"Mosholu Montefiore Community Center, Inc.",200,0,0,200,0,40.880096,-73.826673,240.0,300.0,40.0,20.0,30.0,40.0,300.0,500.0,1100.0
797800,10459,FDC,"Gil-Miller, Gancari",6,6,0,0,6,40.818332,-73.896446,7.199999999999999,3533.3333333333335,1.2000000000000002,0.6000000000000001,0.8999999999999999,1.2000000000000002,3533.3333333333335,3733.3333333333335,4333.333333333333
868424,11415,GFDC,OHR GANI,16,12,0,4,12,40.70417,-73.827289,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
736972,11433,GFDC,"Arcos Arrechea, Ramon",16,12,0,4,12,40.694153,-73.789864,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
72869,10463,SACC,KINGSBRIDGE HGTS COMM. CENTER,95,0,0,95,0,40.877507,-73.900545,114.0,410.5263157894737,19.0,9.5,14.25,19.0,410.5263157894737,610.5263157894736,1210.5263157894738
481995,10301,GFDC,"Espinoza, Jerika",16,12,0,4,12,40.640176,-74.081038,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
275340,11412,GFDC,"Brown, Beverley",16,12,0,4,12,40.705296,-73.758252,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
628159,11375,GFDC,Beth David & Miriam,16,12,0,4,12,40.734554,-73.851449,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
667030,10303,GFDC,4 Angels Day Care Inc.,16,12,0,4,12,40.634927,-74.148846,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
826424,11209,GFDC,Lighthouse Group Family Daycare Inc,16,12,0,4,12,40.62097,-74.031567,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
390702,11355,GFDC,"Islam, Taslima",16,12,0,4,12,40.754274,-73.823693,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
736348,10459,GFDC,"Frias Rosenda, Mayelin",10,10,0,0,10,40.829864,-73.89759,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
693925,11207,GFDC,Happy Faces of Brooklyn Inc,16,12,0,4,12,40.677213,-73.893498,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
788437,11229,GFDC,"Dobrykina, Nataliya",16,12,0,4,12,40.610691,-73.95751,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
755218,10453,GFDC,MI NIDOS DE INFANCIA CM INC.,16,12,0,4,12,40.848237,-73.914401,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
347375,11236,GFDC,Bright Futures Headstart Inc,16,12,0,4,12,40.64746,-73.903648,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
880304,10457,GFDC,"Cruz Taveras, Rosario",16,12,0,4,12,40.854265,-73.899059,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
731185,11206,GFDC,Bright and Early Jumpstart,14,12,0,2,12,40.698297,-73.944805,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
606056,10040,GFDC,Dreams of Kids Group Family Day Care,16,12,0,4,12,40.855158,-73.929844,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
505765,10469,GFDC,"Powell, Vanessa",16,12,0,4,12,40.87425,-73.835822,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
730540,11420,SACC,"Al-Ishan Academy - Play Study Win, Inc.",112,0,0,112,0,40.67479,-73.808003,134.4,378.57142857142856,22.400000000000002,11.200000000000001,16.8,22.400000000000002,378.57142857142856,578.5714285714286,1178.5714285714287
689611,10026,SACC,"SCAN-Harbor, Inc.",100,0,0,100,0,40.799956,-73.947284,120.0,400.0,20.0,10.0,15.0,20.0,400.0,600.0,1200.0
252648,10465,GFDC,"Cradle to Crayons Child Care, Inc.",16,12,0,4,12,40.81665,-73.813315,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
709524,10002,SACC,Henry Street Settlement @ Castle MS,114,0,0,114,0,40.713595,-73.986308,136.79999999999998,375.43859649122805,22.8,11.4,17.099999999999998,22.8,375.43859649122805,575.438596491228,1175.438596491228
842437,10468,GFDC,"Fructuoso Peguero, Angela",12,12,0,0,12,40.865326,-73.895335,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
857233,10458,GFDC,"Parra Ventura, Eridania",16,12,0,4,12,40.858611,-73.896126,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
228662,10031,GFDC,"Castillo, Inocencia",16,12,0,4,12,40.827436,-73.941256,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
158181,10029,FDC,"Salam, Zahera",8,6,0,2,6,40.793974,-73.937106,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
646827,11235,SACC,Nash Jew New Amer Self Help/MBBC,74,0,0,74,0,40.580684,-73.965153,88.8,470.27027027027026,14.8,7.4,11.1,14.8,470.27027027027026,670.2702702702703,1270.2702702702702
873949,11229,GFDC,"Panasenko, Svetlana",16,12,0,4,12,40.594685,-73.942588,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
612261,11225,GFDC,3J's Daycare Center,16,12,0,4,12,40.661734,-73.950057,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
275965,10455,GFDC,"Ortiz, Mayra",16,12,0,4,12,40.814717,-73.908162,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
399373,11225,GFDC,"Bell, Brenda",14,12,0,2,12,40.665497,-73.957233,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
265295,11436,GFDC,Camm Day Care,16,12,0,4,12,40.667711,-73.791301,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
72823,10457,SACC,Police Athletic League  Inc. Webster- Giannone,180,0,0,180,0,40.855792,-73.896085,216.0,311.1111111111111,36.0,18.0,27.0,36.0,311.1111111111111,511.1111111111111,1111.111111111111
113888,10457,GFDC,PARADISE HOME DAYCARE,16,12,0,4,12,40.843267,-73.894892,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
720401,10452,GFDC,"Varona, Maria",16,12,0,4,12,40.84598,-73.919904,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
832046,11211,FDC,"Santos, Maria",8,6,0,2,6,40.711456,-73.957762,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
762454,10457,GFDC,"Almanzar Del Rosario, Ange",16,12,0,4,12,40.852962,-73.902755,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
701791,10452,GFDC,Happy Future Daycare Inc.,16,12,0,4,12,40.835069,-73.927308,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
666501,11366,GFDC,"Roziyeva, Elianora",16,12,0,4,12,40.724779,-73.801734,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
793219,10457,GFDC,My Happy Place Childcare LLC,16,12,0,4,12,40.849419,-73.905561,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
879775,11236,SACC,New York  Junior Tennis League INC,168,0,0,168,0,40.643479,-73.89623,201.6,319.04761904761904,33.6,16.8,25.2,33.6,319.04761904761904,519.047619047619,1119.047619047619
456816,10472,SACC,"Children's Arts & Science Workshops, Inc.",83,0,0,83,0,40.834084,-73.876128,99.6,440.96385542168673,16.6,8.3,12.45,16.6,440.96385542168673,640.9638554216867,1240.9638554216867
845268,10458,GFDC,Happy City Daycare,16,12,0,4,12,40.866307,-73.888578,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
730833,11215,GFDC,Zusin Daycare LLC,16,12,0,4,12,40.673837,-73.984016,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
665653,10456,GFDC,STAR BURST GROUP FAMILY DAYCARE.,14,12,0,2,12,40.833223,-73.912902,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
454882,10473,GFDC,Ciditty Kiddie Corporation,16,12,0,4,12,40.819016,-73.865989,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
881254,11211,GFDC,"Bonilla Marte, Silvana",16,12,0,4,12,40.710657,-73.957018,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
736764,11436,GFDC,GOD GRACE FAMILY DAY CARE,16,12,0,4,12,40.686259,-73.794511,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
432650,11233,GFDC,Arise and Shine Group Family Day Care LLC,16,12,0,4,12,40.6784,-73.9211,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
837857,10457,GFDC,SUNFLOWERS GFDC  INC.,16,12,0,4,12,40.852501,-73.895529,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
724005,10465,GFDC,"Morales, Blasina",16,12,0,4,12,40.8199,-73.816705,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
700186,11215,GFDC,Regina's PlaySchool LLC,16,12,0,4,12,40.671835,-73.98513,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
227440,11236,SACC,"Sesame Flyers International, Inc Bildersee Beacon JHS 68",173,0,0,173,0,40.63544,-73.910885,207.6,315.60693641618496,34.6,17.3,25.95,34.6,315.60693641618496,515.606936416185,1115.606936416185
310179,10472,FDC,"Mack I, Elizabeth",5,5,0,0,5,40.828136,-73.872106,6.0,4200.0,1.0,0.5,0.75,1.0,4200.0,4400.0,5000.0
599560,10452,GFDC,"Salcedo, Mariluz",16,12,0,4,12,40.836797,-73.918267,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
875797,10453,GFDC,"Geronimo, Maxima",12,12,0,0,12,40.85441,-73.916174,14.399999999999999,1866.6666666666667,2.4000000000000004,1.2000000000000002,1.7999999999999998,2.4000000000000004,1866.6666666666667,2066.6666666666665,2666.6666666666665
853136,11691,GFDC,"Oyekanmi, Adebola",16,12,0,4,12,40.599189,-73.756131,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
711608,10026,GFDC,Maria's Group Family Day Care,16,12,0,4,12,40.800777,-73.956244,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
870212,10303,GFDC,"Marquis, Guetty",16,12,0,4,12,40.637557,-74.167219,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
669502,11421,GFDC,Billy's Family Group Day Care,16,12,0,4,12,40.6913,-73.8585,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
821954,10469,GFDC,"Tugwell, Caroline",16,12,0,4,12,40.873822,-73.848959,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
439500,10458,GFDC,Sweet Home Day Care LLC.,16,12,0,4,12,40.858494,-73.897071,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
681811,10314,SACC,"United Activities Unlimited, Inc. @ IS 72",126,0,0,126,0,40.592749,-74.158632,151.2,358.73015873015873,25.200000000000003,12.600000000000001,18.9,25.200000000000003,358.73015873015873,558.7301587301587,1158.7301587301588
846196,11356,GFDC,"Vazquez Avila, Julieta Silvana",16,12,0,4,12,40.780257,-73.842262,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
55302,10457,FDC,"Hernandez, Sonia",8,6,0,2,6,40.846897,-73.895324,9.6,2700.0,1.6,0.8,1.2,1.6,2700.0,2900.0,3500.0
818852,11365,GFDC,Zoeun Company,16,12,0,4,12,40.74731,-73.787528,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
186355,11203,GFDC,"Ellis, Jacqueline",16,12,0,4,12,40.6552,-73.923769,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
443178,10009,FDC,"Garcia, Josefina",6,6,0,0,6,40.714771,-73.976955,7.199999999999999,3533.3333333333335,1.2000000000000002,0.6000000000000001,0.8999999999999999,1.2000000000000002,3533.3333333333335,3733.3333333333335,4333.333333333333
744766,11211,SACC,El Puente @ Williams Plaza,37,0,0,37,0,40.708227,-73.960671,44.4,740.5405405405405,7.4,3.7,5.55,7.4,740.5405405405405,940.5405405405405,1540.5405405405406
474345,10467,GFDC,"Rodriguez, Yessenia",16,12,0,4,12,40.88011,-73.876115,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
585568,11207,GFDC,Serenity Day Care NY Inc.,16,12,0,4,12,40.666511,-73.888575,19.2,1450.0,3.2,1.6,2.4,3.2,1450.0,1650.0,2250.0
203799,11215,GFDC,"Tayeh, Widad",14,12,0,2,12,40.669913,-73.983992,16.8,1628.5714285714287,2.8000000000000003,1.4000000000000001,2.1,2.8000000000000003,1628.5714285714287,1828.5714285714287,2428.5714285714284
742771,10456,SACC,South East Bronx Neighborhood Centers INC,220,0,0,220,0,40.823383,-73.9078,264.0,290.90909090909093,44.0,22.0,33.0,44.0,290.90909090909093,490.90909090909093,1090.909090909091
821340,11211,GFDC,"Jean- Mary, Janet",10,10,0,0,10,40.707602,-73.960395,12.0,2200.0,2.0,1.0,1.5,2.0,2200.0,2400.0,3000.0
