zipcode,total_gap,u5_gap,status,total_cost,expansion_cost,u5_equip_expansion,build_cost,u5_equip_new,slots_from_expansion,u5_from_expansion,slots_from_new,u5_from_new,new_small,new_medium,new_large,chosen_locations
11357,898,1390,OPTIMAL,945000.0,0.0,0.0,805000.0,140000.0,0.0,0.0,2800.0,1400.0,0,0,7,"[{'location_id': 13101, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.782876722042865, 'longitude': -73.81070166915256}, {'location_id': 13150, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.78826940742075, 'longitude': -73.81017380418899}, {'location_id': 13154, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77878833550846, 'longitude': -73.81822000247523}, {'location_id': 13188, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.791497650764825, 'longitude': -73.81396237371891}, {'location_id': 13195, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.79279258316618, 'longitude': -73.80400333146345}, {'location_id': 13196, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.7777264779626, 'longitude': -73.81146383088188}, {'location_id': 13197, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.78738988352379, 'longitude': -73.8174169639539}]"
11358,1747,1217,OPTIMAL,816240.9396,4540.94,1700.0,690000.0,120000.0,17.0,17.0,2400.0,1200.0,0,0,6,"[{'location_id': 13200, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.763561476180776, 'longitude': -73.8018444706915}, {'location_id': 13202, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.757254485378795, 'longitude': -73.80203641546974}, {'location_id': 13203, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76554197565443, 'longitude': -73.7946694666311}, {'location_id': 13204, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75764952567004, 'longitude': -73.79979241614379}, {'location_id': 13298, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.7695792962736, 'longitude': -73.80614402589782}, {'location_id': 13299, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76574267337756, 'longitude': -73.79935277897818}]"
11360,135,549,OPTIMAL,397095.6989,17195.7,4900.0,325000.0,50000.0,49.0,49.0,1000.0,500.0,0,1,2,"[{'location_id': 13304, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77389726688369, 'longitude': -73.77940546706232}, {'location_id': 13370, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.785683777951355, 'longitude': -73.78306700380296}, {'location_id': 13398, 'size': 'medium', 'total_slots': 200, 'under5_slots': 100, 'build_cost': 95000, 'latitude': 40.78704125474356, 'longitude': -73.77304550623819}]"
11361,0,1005,OPTIMAL,669167.5,108667.5,20500.0,460000.0,80000.0,205.0,205.0,1600.0,800.0,0,0,4,"[{'location_id': 13400, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.76203500783133, 'longitude': -73.77272750063122}, {'location_id': 13401, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77229537685477, 'longitude': -73.78377742058592}, {'location_id': 13468, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75931221770226, 'longitude': -73.77543467677866}, {'location_id': 13497, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75933581226885, 'longitude': -73.76760355489218}]"
11362,248,370,OPTIMAL,270000.0,0.0,0.0,230000.0,40000.0,0.0,0.0,800.0,400.0,0,0,2,"[{'location_id': 13500, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.750687851072584, 'longitude': -73.7382448388789}, {'location_id': 13501, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.755523410871, 'longitude': -73.72413307847688}]"
11363,152,148,OPTIMAL,135000.0,0.0,0.0,115000.0,20000.0,0.0,0.0,400.0,200.0,0,0,1,"[{'location_id': 13606, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.773110022512775, 'longitude': -73.73797302312694}]"
11364,470,1208,OPTIMAL,813040.0,2240.0,800.0,690000.0,120000.0,8.0,8.0,2400.0,1200.0,0,0,6,"[{'location_id': 13701, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74120288603791, 'longitude': -73.76359904313865}, {'location_id': 13793, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73946636268434, 'longitude': -73.7646622908176}, {'location_id': 13794, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74418531816056, 'longitude': -73.75034540263998}, {'location_id': 13796, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73734566069383, 'longitude': -73.75347979529697}, {'location_id': 13798, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75052105338385, 'longitude': -73.75600461984871}, {'location_id': 13799, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75162724145399, 'longitude': -73.76425927875972}]"
11365,2106,1774,OPTIMAL,1195325.0,97925.0,17400.0,920000.0,160000.0,174.0,174.0,3200.0,1600.0,0,0,8,"[{'location_id': 13802, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73423390316157, 'longitude': -73.80202069756298}, {'location_id': 13803, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74257437381203, 'longitude': -73.80069126307743}, {'location_id': 13805, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72937220755696, 'longitude': -73.79724591427828}, {'location_id': 13807, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73978383821378, 'longitude': -73.80496150483582}, {'location_id': 13809, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74537643624122, 'longitude': -73.79918126967628}, {'location_id': 13810, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.747226770757734, 'longitude': -73.79385280786254}, {'location_id': 13812, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74699410158393, 'longitude': -73.80351520861196}, {'location_id': 13813, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73750795394119, 'longitude': -73.78610849009742}]"
11366,15,411,OPTIMAL,274082.9181,2982.92,1100.0,230000.0,40000.0,11.0,11.0,800.0,400.0,0,0,2,"[{'location_id': 13900, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72795760295394, 'longitude': -73.79782478196388}, {'location_id': 13999, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73400551864611, 'longitude': -73.79949340713739}]"
11367,1750,1937,OPTIMAL,1271000.0,42300.0,13700.0,1035000.0,180000.0,137.0,137.0,3600.0,1800.0,0,0,9,"[{'location_id': 14001, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72307260990336, 'longitude': -73.8252314327927}, {'location_id': 14003, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72329663774027, 'longitude': -73.82266381712782}, {'location_id': 14004, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73025060929214, 'longitude': -73.82500691093574}, {'location_id': 14009, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73637090143325, 'longitude': -73.81136884787836}, {'location_id': 14013, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.732786093607125, 'longitude': -73.82461484251476}, {'location_id': 14095, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73650783348645, 'longitude': -73.82592578814615}, {'location_id': 14096, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72639581051017, 'longitude': -73.81622557921143}, {'location_id': 14097, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.737421852144536, 'longitude': -73.8244258567822}, {'location_id': 14099, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71990143670206, 'longitude': -73.8178975168008}]"
11368,6564,4761,OPTIMAL,3167852.9412,46752.94,16100.0,2645000.0,460000.0,161.0,161.0,9200.0,4600.0,0,0,23,"[{'location_id': 14101, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.746628662807986, 'longitude': -73.86727179357132}, {'location_id': 14102, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.744517040874825, 'longitude': -73.86173997011161}, {'location_id': 14103, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74385306615384, 'longitude': -73.85170744331433}, {'location_id': 14107, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.745086061512, 'longitude': -73.85252160850864}, {'location_id': 14109, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74470102708167, 'longitude': -73.8542588377309}, {'location_id': 14110, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74731542052366, 'longitude': -73.85276777664261}, {'location_id': 14136, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74068845579671, 'longitude': -73.86140691758052}, {'location_id': 14141, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.7527467656826, 'longitude': -73.86390139900803}, {'location_id': 14142, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74091322362576, 'longitude': -73.8671417824763}, {'location_id': 14146, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74270566422995, 'longitude': -73.87032117463337}, {'location_id': 14150, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.743289152252714, 'longitude': -73.86881615873529}, {'location_id': 14154, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75513605860379, 'longitude': -73.85331959060525}, {'location_id': 14157, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73729139918212, 'longitude': -73.8662509138215}, {'location_id': 14162, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.753577865495515, 'longitude': -73.85385975702597}, {'location_id': 14165, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74850012971154, 'longitude': -73.85549206686767}, {'location_id': 14178, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74368183584353, 'longitude': -73.85467606733098}, {'location_id': 14189, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73551617737201, 'longitude': -73.85342432636743}, {'location_id': 14190, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74126315677567, 'longitude': -73.85216353966284}, {'location_id': 14191, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73957500053585, 'longitude': -73.86025020355193}, {'location_id': 14195, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73815709177784, 'longitude': -73.85827687926901}, {'location_id': 14196, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74064340737607, 'longitude': -73.86904246060153}, {'location_id': 14197, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74227523129585, 'longitude': -73.86783217429303}, {'location_id': 14199, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.745709912445975, 'longitude': -73.85394713412622}]"
11369,564,360,OPTIMAL,265815.1261,19815.13,6000.0,210000.0,30000.0,60.0,60.0,600.0,300.0,0,1,1,"[{'location_id': 14201, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.77128663439655, 'longitude': -73.87471324286037}, {'location_id': 14202, 'size': 'medium', 'total_slots': 200, 'under5_slots': 100, 'build_cost': 95000, 'latitude': 40.76137031649907, 'longitude': -73.87841401948992}]"
11370,1344,679,OPTIMAL,510000.0,0.0,0.0,440000.0,70000.0,0.0,0.0,1400.0,700.0,0,1,3,"[{'location_id': 14301, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.770410699706154, 'longitude': -73.89120082742195}, {'location_id': 14323, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.763713093965045, 'longitude': -73.88709231081049}, {'location_id': 14374, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.767964363641894, 'longitude': -73.89794659690456}, {'location_id': 14399, 'size': 'medium', 'total_slots': 200, 'under5_slots': 100, 'build_cost': 95000, 'latitude': 40.769304566294515, 'longitude': -73.88834989350217}]"
11372,2903,2306,OPTIMAL,1526556.4103,30956.41,10600.0,1265000.0,220000.0,106.0,106.0,4400.0,2200.0,0,0,11,"[{'location_id': 14402, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74482884479776, 'longitude': -73.88651055240085}, {'location_id': 14403, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.756410606460335, 'longitude': -73.8737410228976}, {'location_id': 14404, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75758493422678, 'longitude': -73.87654332915076}, {'location_id': 14439, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75856788601413, 'longitude': -73.8814539039065}, {'location_id': 14444, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74370521867739, 'longitude': -73.87565650898419}, {'location_id': 14466, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.748112598674325, 'longitude': -73.88691672802747}, {'location_id': 14468, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74339799274258, 'longitude': -73.87865759222697}, {'location_id': 14469, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.742250107544045, 'longitude': -73.88441954823557}, {'location_id': 14479, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75495396909907, 'longitude': -73.88007637837809}, {'location_id': 14480, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74952767405754, 'longitude': -73.89003867819243}, {'location_id': 14497, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75043575189918, 'longitude': -73.88116335304244}]"
11373,3918,3414,OPTIMAL,2233619.7531,52219.75,21400.0,1840000.0,320000.0,214.0,214.0,6400.0,3200.0,0,0,16,"[{'location_id': 14501, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72937967601331, 'longitude': -73.87274597780645}, {'location_id': 14502, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72574604063906, 'longitude': -73.87358172522377}, {'location_id': 14504, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.742679072448624, 'longitude': -73.88197963293906}, {'location_id': 14505, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72920063604776, 'longitude': -73.88318639866287}, {'location_id': 14506, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72782271856888, 'longitude': -73.86883975972302}, {'location_id': 14561, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73989311363077, 'longitude': -73.87032058798019}, {'location_id': 14562, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.736972243019146, 'longitude': -73.88617863083195}, {'location_id': 14563, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.741819320794505, 'longitude': -73.87794368085056}, {'location_id': 14565, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74417169604482, 'longitude': -73.87579514631636}, {'location_id': 14569, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73126870590804, 'longitude': -73.86958994116455}, {'location_id': 14571, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73781488943009, 'longitude': -73.87815103115787}, {'location_id': 14574, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72563014256179, 'longitude': -73.88478186022753}, {'location_id': 14578, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73308284844632, 'longitude': -73.88498689246856}, {'location_id': 14579, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.744904583756544, 'longitude': -73.88643384730341}, {'location_id': 14580, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74405144500628, 'longitude': -73.87887789423417}, {'location_id': 14598, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73240673935085, 'longitude': -73.87821167703821}]"
11374,293,1551,OPTIMAL,1007425.0,47325.0,15100.0,805000.0,140000.0,151.0,151.0,2800.0,1400.0,0,0,7,"[{'location_id': 14601, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72530224934666, 'longitude': -73.86798247256769}, {'location_id': 14621, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73204602782418, 'longitude': -73.86824178720171}, {'location_id': 14670, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73003429529649, 'longitude': -73.86224538349747}, {'location_id': 14672, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71865698502927, 'longitude': -73.85997775017907}, {'location_id': 14675, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72835099078317, 'longitude': -73.86983894800487}, {'location_id': 14678, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.7222174143916, 'longitude': -73.86567436416232}, {'location_id': 14699, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71789710420201, 'longitude': -73.86715988744804}]"
11375,2013,2639,OPTIMAL,1770221.1268,11321.13,3900.0,1495000.0,260000.0,39.0,39.0,5200.0,2600.0,0,0,13,"[{'location_id': 14700, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73235230481731, 'longitude': -73.841420879889}, {'location_id': 14701, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.726931192445875, 'longitude': -73.8560558767904}, {'location_id': 14702, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.729822710420414, 'longitude': -73.85619184641124}, {'location_id': 14704, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.721283699617395, 'longitude': -73.84401528953379}, {'location_id': 14785, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.7201667461001, 'longitude': -73.83760949868432}, {'location_id': 14789, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72117741214038, 'longitude': -73.85396894661478}, {'location_id': 14790, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71918566445284, 'longitude': -73.85304155817285}, {'location_id': 14791, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71809413469856, 'longitude': -73.85211988521462}, {'location_id': 14792, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72575357149584, 'longitude': -73.84372615258725}, {'location_id': 14794, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.728345383167515, 'longitude': -73.84393186221935}, {'location_id': 14795, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.731549889909736, 'longitude': -73.83858538910485}, {'location_id': 14797, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72384516115146, 'longitude': -73.8547220171483}, {'location_id': 14799, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72725186089578, 'longitude': -73.85449484718809}]"
11377,2871,3297,OPTIMAL,2152105.2941,97405.29,29700.0,1725000.0,300000.0,297.0,297.0,6000.0,3000.0,0,0,15,"[{'location_id': 14800, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74471206119324, 'longitude': -73.90696337726185}, {'location_id': 14801, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.742570818531256, 'longitude': -73.90529478073807}, {'location_id': 14804, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74760998893567, 'longitude': -73.90185754468226}, {'location_id': 14806, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.741980252069226, 'longitude': -73.90663480002551}, {'location_id': 14807, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75357441914231, 'longitude': -73.90140859390849}, {'location_id': 14888, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74094224568005, 'longitude': -73.91641825192526}, {'location_id': 14890, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75063252041078, 'longitude': -73.89860028179783}, {'location_id': 14891, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74884057005487, 'longitude': -73.9093392594535}, {'location_id': 14893, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74262812878038, 'longitude': -73.91477076222051}, {'location_id': 14894, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75003008462912, 'longitude': -73.91565837342814}, {'location_id': 14895, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.739429705535905, 'longitude': -73.90239456473735}, {'location_id': 14896, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74489815629776, 'longitude': -73.90319525032305}, {'location_id': 14897, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.742227423794006, 'longitude': -73.89745593679089}, {'location_id': 14898, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.74221844816346, 'longitude': -73.90802100994352}, {'location_id': 14899, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.75299535210648, 'longitude': -73.91621774027612}]"
11378,1209,1542,OPTIMAL,1066854.3353,12654.34,4200.0,900000.0,150000.0,42.0,42.0,3000.0,1500.0,0,1,7,"[{'location_id': 14903, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71624431652, 'longitude': -73.8966077739336}, {'location_id': 14967, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.7265952768102, 'longitude': -73.90544850341911}, {'location_id': 14970, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73192917604289, 'longitude': -73.90346373604257}, {'location_id': 14972, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.73046524264429, 'longitude': -73.89029925232242}, {'location_id': 14975, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71871650400922, 'longitude': -73.90779073862028}, {'location_id': 14986, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.72868536807987, 'longitude': -73.90734014143796}, {'location_id': 14998, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71754597003693, 'longitude': -73.89854690035132}, {'location_id': 14999, 'size': 'medium', 'total_slots': 200, 'under5_slots': 100, 'build_cost': 95000, 'latitude': 40.71549396902695, 'longitude': -73.90484307643523}]"
11379,43,1019,OPTIMAL,662950.0,101050.0,21900.0,460000.0,80000.0,219.0,219.0,1600.0,800.0,0,0,4,"[{'location_id': 15000, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71532275814052, 'longitude': -73.8818623611075}, {'location_id': 15001, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.711459632774776, 'longitude': -73.88128859428774}, {'location_id': 15097, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71172077603732, 'longitude': -73.87394644266465}, {'location_id': 15098, 'size': 'large', 'total_slots': 400, 'under5_slots': 200, 'build_cost': 115000, 'latitude': 40.71391448356382, 'longitude': -73.88616489242979}]"
