zipcode,location_id,size,latitude,longitude,cap_total,cap_u5,build_cost
11103,8593,large,40.7565266106044,-73.91736284963446,400,200,115000
11103,8599,large,40.759650706103315,-73.90855549470432,400,200,115000
11103,8570,small,40.7688907575787,-73.92014046585007,100,50,65000
11104,8600,large,40.75110697772416,-73.91748939621316,400,200,115000
11104,8601,large,40.752695334931666,-73.92225858542758,400,200,115000
11104,8696,large,40.73944611970353,-73.93079677357963,400,200,115000
11104,8697,large,40.74711267875198,-73.9144991919755,400,200,115000
11104,8699,large,40.7391954580052,-73.91591871441294,400,200,115000
11105,8790,large,40.77269449584281,-73.90166396442719,400,200,115000
11105,8792,large,40.782319527026665,-73.90158730179787,400,200,115000
11105,8793,large,40.773430795089595,-73.9132473637269,400,200,115000
11105,8794,large,40.779949268093496,-73.90713125953017,400,200,115000
11105,8796,large,40.77950169018703,-73.91325145145831,400,200,115000
11105,8799,large,40.77758839452417,-73.91273360071503,400,200,115000
11106,8800,large,40.75305499445818,-73.92748204632568,400,200,115000
11106,8801,large,40.767593680137075,-73.92072696945007,400,200,115000
11106,8803,large,40.7660622221204,-73.93398946121927,400,200,115000
11106,8898,large,40.76950257459379,-73.92179783353171,400,200,115000
11106,8899,large,40.76701501308344,-73.93511341154833,400,200,115000
11109,8901,large,40.75356592751738,-73.95794730089492,400,200,115000
11109,8974,large,40.73693531777685,-73.94960847944874,400,200,115000
11109,8999,large,40.74070136029432,-73.9576173128768,400,200,115000
11201,9001,large,40.69145316495699,-74.0000647759575,400,200,115000
11201,9002,large,40.68853830188704,-73.99025716493207,400,200,115000
11201,9003,large,40.69451452292677,-73.98112856703669,400,200,115000
11201,9004,large,40.68869978979715,-73.98348834471132,400,200,115000
11201,9005,large,40.69089074858264,-73.98970221499205,400,200,115000
11201,9008,large,40.69519276543128,-73.98599068245673,400,200,115000
11201,9011,large,40.69953974252361,-73.99400218625854,400,200,115000
11201,9012,large,40.69282193712672,-73.99077759091726,400,200,115000
11201,9014,large,40.69093680137434,-73.99338144232469,400,200,115000
11201,9092,large,40.69782141944497,-73.9937190787048,400,200,115000
11201,9093,large,40.68861652984668,-73.99398343340705,400,200,115000
11201,9095,large,40.694576233535145,-73.99431629728842,400,200,115000
11201,9097,large,40.684722979596586,-73.99170138356779,400,200,115000
11201,9098,large,40.68972444556723,-73.99354327224779,400,200,115000
11201,9099,large,40.68955624235902,-73.99112408457816,400,200,115000
11203,9100,large,40.64537846669334,-73.93180091294428,400,200,115000
11203,9104,large,40.65722878680358,-73.92710855724583,400,200,115000
11203,9105,large,40.644125377753994,-73.92926298157721,400,200,115000
11203,9108,large,40.64077622957736,-73.93548993272447,400,200,115000
11203,9109,large,40.65616376144089,-73.93231648620593,400,200,115000
11203,9110,large,40.64777567645474,-73.94446089690908,400,200,115000
11203,9111,large,40.6584516299641,-73.93484286727355,400,200,115000
11203,9113,large,40.66036430197604,-73.92856247528826,400,200,115000
11203,9115,large,40.64171512586425,-73.92848837604932,400,200,115000
11204,9260,large,40.61927028922248,-73.98221966153332,400,200,115000
11204,9266,large,40.619029200464176,-73.98052264138661,400,200,115000
11204,9267,large,40.627370045187085,-73.98823032912729,400,200,115000
11204,9268,large,40.60974475714785,-73.98760931307949,400,200,115000
11204,9270,large,40.608840968700626,-73.97780819816232,400,200,115000
11204,9271,large,40.626708857708984,-73.98030696849796,400,200,115000
11204,9272,large,40.61275182359987,-73.98139740484567,400,200,115000
11204,9275,large,40.61968960729576,-73.98540765256809,400,200,115000
11204,9276,large,40.62087386252388,-73.98841054222024,400,200,115000
11204,9280,large,40.62580816049271,-73.99366410470083,400,200,115000
11204,9281,large,40.625053449793974,-73.98566246426088,400,200,115000
11204,9284,large,40.61012445247994,-73.98035915127747,400,200,115000
11204,9285,large,40.61126814011137,-73.98419070183522,400,200,115000
11204,9286,large,40.61083296158195,-73.9931928377413,400,200,115000
11204,9288,large,40.60924520969596,-73.98856258531448,400,200,115000
11204,9289,large,40.61960618366629,-73.99352088694144,400,200,115000
11204,9291,large,40.61471057248537,-73.97891847011776,400,200,115000
11204,9292,large,40.619392930651365,-73.99474148493526,400,200,115000
11204,9293,large,40.622249276660526,-73.98564659276649,400,200,115000
11204,9296,large,40.608504833464075,-73.99095080908299,400,200,115000
11205,9372,large,40.69445712569555,-73.96691607269734,400,200,115000
11205,9376,large,40.70002556020868,-73.9704210785064,400,200,115000
11205,9377,large,40.69579599144723,-73.96517147093952,400,200,115000
11205,9378,large,40.70081933889841,-73.9600343306775,400,200,115000
11205,9382,large,40.69680364633332,-73.95818923002523,400,200,115000
11205,9383,large,40.69633126237794,-73.96820630062251,400,200,115000
11205,9384,large,40.690438563598136,-73.96905447409682,400,200,115000
11205,9385,large,40.68518455072388,-73.96422865733628,400,200,115000
11205,9387,large,40.68841007553822,-73.95831539041828,400,200,115000
11205,9390,large,40.69009073846134,-73.95816917414986,400,200,115000
11205,9391,large,40.70027511636808,-73.97541252851853,400,200,115000
11205,9393,large,40.699172715945195,-73.9594788449986,400,200,115000
11205,9397,large,40.70115267083897,-73.96714874391691,400,200,115000
11205,9398,large,40.69259732548607,-73.9567289653862,400,200,115000
11205,9399,large,40.68694010019112,-73.9667028371907,400,200,115000
11206,9400,large,40.693618271023794,-73.95140804460989,400,200,115000
11206,9401,large,40.69130331099174,-73.94970139547247,400,200,115000
11206,9404,large,40.711083489645894,-73.95244381294002,400,200,115000
11206,9405,large,40.700393087265624,-73.94083762364298,400,200,115000
11206,9406,large,40.69919048188621,-73.94895610473078,400,200,115000
11206,9407,large,40.70741704252728,-73.94695604571584,400,200,115000
11206,9408,large,40.702131536365094,-73.93531595641997,400,200,115000
11206,9409,large,40.696282320146295,-73.94606699224786,400,200,115000
11206,9410,large,40.69855965332105,-73.93684775640787,400,200,115000
11206,9412,large,40.70891542774347,-73.94165926891758,400,200,115000
11206,9414,large,40.70287161593825,-73.94502961724692,400,200,115000
11206,9416,large,40.70162479864481,-73.94149107655687,400,200,115000
11206,9417,large,40.70062404426337,-73.93717870279289,400,200,115000
11206,9418,large,40.70748458473739,-73.94423840822822,400,200,115000
11206,9419,large,40.700718913842714,-73.93450754469214,400,200,115000
11206,9421,large,40.69565861907216,-73.93385806270513,400,200,115000
11206,9423,large,40.70614623969596,-73.9368376490913,400,200,115000
11206,9424,large,40.70062015666455,-73.9432989455194,400,200,115000
11206,9429,large,40.69896149051634,-73.93827521502821,400,200,115000
11206,9430,large,40.70829748200564,-73.93851922152349,400,200,115000
11206,9432,large,40.69590959433727,-73.93828993901317,400,200,115000
11207,9500,large,40.67507512411381,-73.88647741261133,400,200,115000
11207,9503,large,40.67483013942753,-73.88533125876211,400,200,115000
11207,9506,large,40.66899219747423,-73.8847826644898,400,200,115000
11207,9507,large,40.67681732919979,-73.89779730021567,400,200,115000
11207,9510,large,40.67211564595048,-73.89205454758701,400,200,115000
11207,9511,large,40.66747616373787,-73.9022394211586,400,200,115000
11207,9512,large,40.67159152169046,-73.89109269030743,400,200,115000
11207,9515,large,40.67674806306316,-73.89544904871767,400,200,115000
11207,9516,large,40.67572055418109,-73.89689295352755,400,200,115000
11207,9591,large,40.677612563672575,-73.9006039855017,400,200,115000
11207,9596,large,40.67646730761272,-73.90185287036186,400,200,115000
11207,9599,large,40.66519295956195,-73.90366381242515,400,200,115000
11208,9615,large,40.67605107426235,-73.86986693034228,400,200,115000
11208,9616,large,40.684853238195096,-73.87543426930569,400,200,115000
11208,9617,large,40.67354291034627,-73.86681278521006,400,200,115000
11208,9619,large,40.669524582923984,-73.86896107273219,400,200,115000
11208,9620,large,40.66693398598753,-73.87210822366208,400,200,115000
11208,9622,large,40.68517708205616,-73.86570114757536,400,200,115000
11208,9625,large,40.67172510509904,-73.87142070433246,400,200,115000
11208,9627,large,40.67740719583401,-73.86859768828002,400,200,115000
11208,9628,large,40.67919127945365,-73.8749717831467,400,200,115000
11208,9635,large,40.671244227842934,-73.86527441450033,400,200,115000
11208,9647,large,40.671176766021105,-73.8811932127348,400,200,115000
11208,9660,large,40.67923077974709,-73.86790135309,400,200,115000
11208,9664,large,40.68027389966131,-73.86479737843767,400,200,115000
11208,9673,large,40.66656038923246,-73.87359511664235,400,200,115000
11208,9675,large,40.67755545432696,-73.8786256487784,400,200,115000
11208,9676,large,40.672300391834234,-73.88003242842632,400,200,115000
11208,9682,large,40.67663404425514,-73.87786610826437,400,200,115000
11208,9686,large,40.668001884559594,-73.87760431373717,400,200,115000
11208,9692,large,40.66930239643144,-73.87369662560683,400,200,115000
11209,9701,large,40.63378312969726,-74.02577978080323,400,200,115000
11209,9716,large,40.6248234818631,-74.02803920769547,400,200,115000
11209,9743,large,40.630179753540936,-74.0339237460753,400,200,115000
11209,9776,large,40.6310608712379,-74.02216374347394,400,200,115000
11209,9780,large,40.62414991647585,-74.02452893852254,400,200,115000
11209,9781,large,40.61713309086144,-74.02040806812889,400,200,115000
11209,9786,large,40.61673540917087,-74.0338562219222,400,200,115000
11209,9788,large,40.62646190984765,-74.02996017262828,400,200,115000
11209,9794,large,40.63317894379371,-74.03120587603364,400,200,115000
11209,9795,large,40.615759492249374,-74.03683447336553,400,200,115000
11209,9797,large,40.61962256767888,-74.0353710000063,400,200,115000
11209,9798,large,40.62217970242784,-74.03088731071658,400,200,115000
11209,9799,large,40.6316228953901,-74.03888346444343,400,200,115000
11210,9802,large,40.61907907588997,-73.95493299973208,400,200,115000
11210,9804,large,40.62319832460556,-73.95619699941285,400,200,115000
11210,9806,large,40.63122895847502,-73.95392250123803,400,200,115000
11210,9811,large,40.62374663673239,-73.93944330537461,400,200,115000
11210,9812,large,40.63798245469498,-73.94344754093295,400,200,115000
11210,9813,large,40.637138380182755,-73.94413821680315,400,200,115000
11210,9814,large,40.62553404486789,-73.95325522570583,400,200,115000
11210,9815,large,40.62074209696237,-73.94215583833032,400,200,115000
11210,9817,large,40.62553490582382,-73.94997051982965,400,200,115000
11211,9900,large,40.70996741699978,-73.94893490287939,400,200,115000
11211,9901,large,40.70716456504077,-73.96431057902215,400,200,115000
11211,9902,large,40.70974401953175,-73.96368715778256,400,200,115000
11211,9905,large,40.714019909494695,-73.96201099295601,400,200,115000
11211,9906,large,40.71855409312126,-73.95237884205183,400,200,115000
11211,9907,large,40.70218322525012,-73.96353607320177,400,200,115000
11211,9910,large,40.71846355908276,-73.9495214069227,400,200,115000
11211,9914,large,40.71690869107289,-73.95798941666156,400,200,115000
11211,9915,large,40.703892828674505,-73.94816895632269,400,200,115000
11211,9916,large,40.70346201417632,-73.95218277090348,400,200,115000
11211,9995,large,40.70614998096636,-73.96606435583999,400,200,115000
11211,9996,large,40.7089824647695,-73.94632593200839,400,200,115000
11211,9997,large,40.7029966101895,-73.95715184150812,400,200,115000
11211,9998,large,40.71395607468196,-73.95200752625182,400,200,115000
11211,9999,large,40.7106127694962,-73.95147253906157,400,200,115000
11212,10000,large,40.66219273939409,-73.91900734780091,400,200,115000
11212,10001,large,40.65798846380493,-73.91601876323045,400,200,115000
11212,10004,large,40.65371942938457,-73.91264047865187,400,200,115000
11212,10005,large,40.66917592192905,-73.91058400245062,400,200,115000
11212,10009,large,40.65561810841682,-73.91092074301334,400,200,115000
11212,10012,large,40.65465471210132,-73.91432184105925,400,200,115000
11212,10014,large,40.66206328635391,-73.92380084569008,400,200,115000
11212,10020,large,40.66640878478862,-73.9158638336353,400,200,115000
11212,10022,large,40.65854794538237,-73.90849610000984,400,200,115000
11212,10024,large,40.670457622381726,-73.91751742423656,400,200,115000
11212,10027,large,40.65376288331713,-73.90629383757218,400,200,115000
11212,10033,large,40.65378419765701,-73.9094376180106,400,200,115000
11212,10085,large,40.672458345824886,-73.91432577502586,400,200,115000
11213,10100,large,40.660686422664355,-73.94572334147851,400,200,115000
11213,10101,large,40.667854385442986,-73.92768260035683,400,200,115000
11213,10102,large,40.67178132630632,-73.9332640157842,400,200,115000
11213,10103,large,40.66678030159936,-73.9439456019551,400,200,115000
11213,10106,large,40.66759274207703,-73.9402007483829,400,200,115000
11213,10107,large,40.66961737191453,-73.92900864460235,400,200,115000
11213,10165,large,40.67993504204377,-73.94008768053823,400,200,115000
11213,10188,large,40.66735078741099,-73.93548159194707,400,200,115000
11213,10190,large,40.673302605359034,-73.93334068472772,400,200,115000
11213,10192,large,40.67540835251051,-73.94550538544894,400,200,115000
11213,10193,large,40.67870438505768,-73.93467427661191,400,200,115000
11213,10196,large,40.67554796637252,-73.92833677840066,400,200,115000
11213,10197,large,40.66588442534261,-73.93268429046486,400,200,115000
11213,10199,large,40.67378686084391,-73.93218297704868,400,200,115000
11214,10201,large,40.60892660504136,-73.99173884933698,400,200,115000
11214,10204,large,40.609605711348955,-74.00462997489937,400,200,115000
11214,10206,large,40.60388874412243,-73.99668736087101,400,200,115000
11214,10208,large,40.600211612920766,-73.99159368168519,400,200,115000
11214,10209,large,40.598786071163296,-74.00205957829147,400,200,115000
11214,10210,large,40.59718806186175,-74.00647235987147,400,200,115000
11214,10213,large,40.599718144,-73.98743581616567,400,200,115000
11214,10215,large,40.600446572555526,-73.99783892415567,400,200,115000
11214,10216,large,40.606597127389314,-73.98687453975987,400,200,115000
11214,10217,large,40.609853086663634,-74.00660144154044,400,200,115000
11214,10218,large,40.6055623758022,-74.00408581585909,400,200,115000
11214,10291,large,40.59321190767561,-73.99500249322679,400,200,115000
11214,10292,large,40.59989182037583,-74.00444298720709,400,200,115000
11214,10293,large,40.60068797122366,-74.00639856083774,400,200,115000
11214,10294,large,40.602234905271345,-73.99436754688017,400,200,115000
11215,10301,large,40.67127198987031,-73.98265755361952,400,200,115000
11215,10302,large,40.65722511275782,-73.98056921972028,400,200,115000
11215,10310,large,40.65793419073563,-73.99019963820861,400,200,115000
11215,10311,large,40.66969275398315,-73.97566883051776,400,200,115000
11215,10318,large,40.66560438527139,-73.99056158543719,400,200,115000
11215,10320,large,40.67554190442488,-73.9772847571066,400,200,115000
11215,10322,large,40.66040588810102,-73.97462213663408,400,200,115000
11215,10325,large,40.67432866110712,-73.97312170180531,400,200,115000
11215,10390,large,40.66007865480438,-73.9757685359182,400,200,115000
11215,10392,large,40.67348133543319,-73.99165682056265,400,200,115000
11215,10394,large,40.66841344953075,-73.97961250453743,400,200,115000
11215,10396,large,40.6584403983826,-73.97637945191094,400,200,115000
11215,10397,large,40.67522008043147,-73.97950982632855,400,200,115000
11215,10398,large,40.67157598298236,-73.97985156545892,400,200,115000
11216,10400,large,40.68052604641741,-73.94824647298032,400,200,115000
11216,10401,large,40.672890655768505,-73.95302148582466,400,200,115000
11216,10402,large,40.67980736381202,-73.95134256844058,400,200,115000
11216,10403,large,40.67338498489145,-73.95915677025509,400,200,115000
11216,10404,large,40.67622206973496,-73.95429402199298,400,200,115000
11216,10406,large,40.68906373309364,-73.94279396750493,400,200,115000
11216,10407,large,40.67296295373606,-73.95813833084986,400,200,115000
11216,10408,large,40.67391675959343,-73.95764319119937,400,200,115000
11216,10409,large,40.682946101824584,-73.95765565379997,400,200,115000
11217,10501,large,40.67277548415011,-73.97069821912703,400,200,115000
11217,10502,large,40.68719321965983,-73.98109707036224,400,200,115000
11217,10504,large,40.67811157945212,-73.98832244777793,400,200,115000
11217,10505,large,40.681930432804705,-73.9746191358999,400,200,115000
11217,10589,large,40.69007054118249,-73.97190885540967,400,200,115000
11217,10592,large,40.67239179115113,-73.98001027777501,400,200,115000
11217,10593,large,40.674003546528816,-73.97900335099327,400,200,115000
11217,10596,large,40.686602652666735,-73.98747371633206,400,200,115000
11217,10597,large,40.673424490459176,-73.97310966880387,400,200,115000
11217,10598,large,40.68989951661462,-73.98885656861442,400,200,115000
11217,10599,large,40.68200782712216,-73.97810675822798,400,200,115000
11218,10657,large,40.64621130835324,-73.96744431439863,400,200,115000
11218,10664,large,40.632967831555234,-73.97074665084793,400,200,115000
11218,10667,large,40.6503238276206,-73.97560281353626,400,200,115000
11218,10670,large,40.65003116617295,-73.97122632081434,400,200,115000
11218,10671,large,40.6369606560181,-73.96646562900833,400,200,115000
11218,10673,large,40.63853372060678,-73.96953087207419,400,200,115000
11218,10675,large,40.63553526885749,-73.98332828219846,400,200,115000
11218,10676,large,40.63242498589369,-73.97822860844126,400,200,115000
11218,10677,large,40.64250173576003,-73.97113539904667,400,200,115000
11218,10686,large,40.64378921626481,-73.96730010670284,400,200,115000
11218,10688,large,40.64884598640468,-73.98057766994009,400,200,115000
11218,10698,large,40.64447425781352,-73.96930793614688,400,200,115000
11219,10700,large,40.62577629757592,-73.98814957021284,400,200,115000
11219,10704,large,40.63392383620512,-73.99773414653781,400,200,115000
11219,10705,large,40.63662147043474,-74.00302489200799,400,200,115000
11219,10709,large,40.63660616900496,-73.9872848873924,400,200,115000
11219,10710,large,40.627527086331035,-74.0020443410558,400,200,115000
11219,10715,large,40.64328009334669,-73.99609185182199,400,200,115000
11219,10717,large,40.62549152539308,-73.99610126812482,400,200,115000
11219,10722,large,40.63184489753635,-73.99806792767795,400,200,115000
11219,10723,large,40.62538173356484,-73.99102310528913,400,200,115000
11219,10729,large,40.62609190282637,-73.98976974877993,400,200,115000
11219,10730,large,40.626545790451296,-74.00003238166657,400,200,115000
11219,10735,large,40.62469826598338,-74.00052960417504,400,200,115000
11219,10736,large,40.63745141661521,-73.99422803375585,400,200,115000
11219,10740,large,40.633086048722426,-73.99175717716236,400,200,115000
11219,10743,large,40.63871122258234,-73.99925136671038,400,200,115000
11219,10744,large,40.635866825190206,-73.98804847114697,400,200,115000
11219,10746,large,40.63715348825747,-73.99116156195946,400,200,115000
11219,10747,large,40.64262398434539,-74.00597659938393,400,200,115000
11219,10749,large,40.625540841202785,-73.99975286137506,400,200,115000
11219,10750,large,40.636998661650885,-73.99691814754813,400,200,115000
11219,10754,large,40.62669878822606,-73.99172875772713,400,200,115000
11219,10762,large,40.63167920511439,-74.00143035717768,400,200,115000
11219,10768,large,40.624897083803226,-73.99230583484808,400,200,115000
11219,10770,large,40.638261097968886,-73.99495282486524,400,200,115000
11219,10772,large,40.62627730786224,-73.99818317513507,400,200,115000
11219,10777,large,40.64086828076027,-73.98637158228362,400,200,115000
11219,10781,large,40.62468614317463,-74.00207267979016,400,200,115000
11219,10784,large,40.64265144875352,-74.00350138371189,400,200,115000
11219,10785,large,40.62552742753233,-73.99488915716927,400,200,115000
11219,10786,large,40.62812645996464,-73.99517883739391,400,200,115000
11219,10790,large,40.63733731990367,-74.00149538514417,400,200,115000
11219,10791,large,40.63891638380626,-73.99355412599242,400,200,115000
11219,10794,large,40.64224454494171,-73.99920565205353,400,200,115000
11219,10796,large,40.642630737969746,-73.99319113770316,400,200,115000
11219,10797,large,40.624961995592706,-73.99346506421188,400,200,115000
11220,10801,large,40.64758856134954,-74.00739910980623,400,200,115000
11220,10802,large,40.64552150799337,-74.00756442345941,400,200,115000
11220,10804,large,40.633807860941154,-74.02167102019355,400,200,115000
11220,10805,large,40.65009682029044,-74.01859236392443,400,200,115000
11220,10807,large,40.64789690565417,-74.02294671569862,400,200,115000
11220,10850,large,40.63591487617312,-74.01348309220778,400,200,115000
11220,10854,large,40.631566880063666,-74.01297197311958,400,200,115000
11220,10855,large,40.65111008242681,-74.01096821899293,400,200,115000
11220,10856,large,40.646833365022395,-74.01861548900426,400,200,115000
11220,10861,large,40.63785479901615,-74.0055874250452,400,200,115000
11220,10865,large,40.647721727977014,-74.01954283907003,400,200,115000
11220,10871,large,40.64311485630149,-74.01898708319374,400,200,115000
11220,10874,large,40.6480642585448,-74.01815762773998,400,200,115000
11220,10877,large,40.63214537944541,-74.02167927914189,400,200,115000
11220,10896,large,40.650741428518806,-74.02289646436452,400,200,115000
11220,10899,large,40.644634056942664,-74.01162301412505,400,200,115000
11221,10958,large,40.69066519236128,-73.92593804228603,400,200,115000
11221,10961,large,40.683912603364355,-73.92711216033857,400,200,115000
11221,10966,large,40.69460197232483,-73.9189929337069,400,200,115000
11221,10972,large,40.68994147325579,-73.92711386816929,400,200,115000
11221,10974,large,40.6918173199938,-73.9197425506586,400,200,115000
11221,10981,large,40.698205266820366,-73.9339523590144,400,200,115000
11221,10982,large,40.69603179577024,-73.91788682115624,400,200,115000
11221,10985,large,40.68634702449758,-73.92740915706564,400,200,115000
11221,10997,large,40.69185906428384,-73.91770264538656,400,200,115000
11221,10998,large,40.68611608047472,-73.91937795135223,400,200,115000
11221,10999,large,40.690828637686195,-73.93519130310736,400,200,115000
11222,11081,large,40.72367567666651,-73.9570222956148,400,200,115000
11222,11083,large,40.723392076926245,-73.94009741545771,400,200,115000
11222,11089,large,40.735495842607904,-73.95684422456108,400,200,115000
11222,11090,large,40.72057722360611,-73.9560936394913,400,200,115000
11222,11091,large,40.72639775383857,-73.94235906170547,400,200,115000
11222,11098,large,40.731299523462056,-73.94551163498953,400,200,115000
11222,11099,large,40.72896763143834,-73.94875182486061,400,200,115000
11222,11032,medium,40.73382974665395,-73.94712289342816,200,100,95000
11223,11102,large,40.60618716695428,-73.97217421376884,400,200,115000
11223,11168,large,40.60202337290097,-73.96764504342116,400,200,115000
11223,11170,large,40.59834357605675,-73.96805096911464,400,200,115000
11223,11171,large,40.59510448212208,-73.97182732591928,400,200,115000
11223,11172,large,40.60024638957235,-73.9668672377972,400,200,115000
11223,11173,large,40.60292068584256,-73.96722071128224,400,200,115000
11223,11175,large,40.59934167910047,-73.96828868749304,400,200,115000
11223,11176,large,40.59068370801086,-73.97373925267682,400,200,115000
11223,11177,large,40.58940718503895,-73.96917519013152,400,200,115000
11223,11181,large,40.59845200708182,-73.97489198107564,400,200,115000
11223,11182,large,40.606477661845446,-73.98185161179592,400,200,115000
11223,11183,large,40.593389635034086,-73.97788666298273,400,200,115000
11223,11184,large,40.59324337207149,-73.97015055415893,400,200,115000
11223,11185,large,40.59708477387275,-73.9701062349815,400,200,115000
11223,11186,large,40.588141044109314,-73.97952556424585,400,200,115000
11223,11188,large,40.60211263097265,-73.9766744731257,400,200,115000
11223,11189,large,40.59087772750965,-73.98186311484628,400,200,115000
11223,11190,large,40.59440796211668,-73.98038937564438,400,200,115000
11223,11197,large,40.60563561055512,-73.97917706386269,400,200,115000
11223,11198,large,40.58966731701139,-73.96759813010254,400,200,115000
11223,11199,large,40.60285335308755,-73.98082390487988,400,200,115000
11224,11207,large,40.577762199115945,-73.98112488611936,400,200,115000
11224,11249,large,40.57913713095486,-73.99447263553206,400,200,115000
11224,11260,large,40.572334219494486,-73.98906523680064,400,200,115000
11224,11264,large,40.580460743168345,-73.98844798833338,400,200,115000
11224,11280,large,40.58222806830941,-73.98372520384639,400,200,115000
11224,11295,large,40.58515243539561,-73.99456825052718,400,200,115000
11224,11298,large,40.570725952804565,-73.98921449157362,400,200,115000
11225,11375,large,40.65584535102705,-73.96263948475331,400,200,115000
11225,11382,large,40.663533311486304,-73.95023808415431,400,200,115000
11225,11384,large,40.66189091036529,-73.95259287713492,400,200,115000
11225,11385,large,40.67183696498839,-73.95617197185949,400,200,115000
11225,11387,large,40.66401477837066,-73.95527660357718,400,200,115000
11225,11390,large,40.66953901833,-73.95615793287394,400,200,115000
11225,11398,large,40.6654437490237,-73.95966757271573,400,200,115000
11226,11402,large,40.64015887941345,-73.9575907481732,400,200,115000
11226,11407,large,40.65211239461876,-73.96599830488283,400,200,115000
11226,11441,large,40.65286095244052,-73.95102542109116,400,200,115000
11226,11443,large,40.64634759458351,-73.96503180940735,400,200,115000
11226,11446,large,40.64739120584867,-73.96001452018203,400,200,115000
11226,11462,large,40.63938256642927,-73.96293935619137,400,200,115000
11226,11466,large,40.638492362894624,-73.95592037552059,400,200,115000
11226,11469,large,40.63803358267503,-73.94830215222635,400,200,115000
11226,11475,large,40.6474895914191,-73.96505671547298,400,200,115000
11226,11478,large,40.65419383734983,-73.95041685832463,400,200,115000
11226,11481,large,40.64376383943522,-73.94729982505957,400,200,115000
11226,11485,large,40.65639934025016,-73.96237119476322,400,200,115000
11226,11488,large,40.641266451777625,-73.95518420241883,400,200,115000
11226,11492,large,40.654475087896245,-73.95151556291219,400,200,115000
11228,11501,large,40.61276726633475,-74.00842456814983,400,200,115000
11228,11555,large,40.61575261316963,-74.0178590459418,400,200,115000
11228,11558,large,40.60899531520333,-74.02164798232965,400,200,115000
11228,11559,large,40.62352287305018,-74.00957402127858,400,200,115000
11228,11560,large,40.62592416622192,-74.00356671074785,400,200,115000
11228,11562,large,40.62713982600514,-74.00435209182744,400,200,115000
11228,11597,large,40.61119583383833,-74.01933109808421,400,200,115000
11229,11607,large,40.597249049632005,-73.94317079140355,400,200,115000
11229,11646,large,40.605176386203745,-73.93877722440294,400,200,115000
11229,11647,large,40.61092906481369,-73.94634469059146,400,200,115000
11229,11653,large,40.60935739213279,-73.94476162125359,400,200,115000
11229,11655,large,40.59159801349955,-73.9438138390907,400,200,115000
11229,11661,large,40.59605356529724,-73.94961273476304,400,200,115000
11229,11664,large,40.594596546305795,-73.9380574455781,400,200,115000
11229,11667,large,40.602102012201016,-73.94281288379868,400,200,115000
11229,11668,large,40.59731167518175,-73.95446341287557,400,200,115000
11229,11694,large,40.59758999822382,-73.94125945730582,400,200,115000
11229,11695,large,40.59666729901964,-73.94487341958052,400,200,115000
11229,11697,large,40.595437250086654,-73.95234584772749,400,200,115000
11229,11698,large,40.593065486789506,-73.94698500301273,400,200,115000
11229,11699,large,40.5912367092078,-73.94025221569454,400,200,115000
11230,11702,large,40.61602716298102,-73.96903507580157,400,200,115000
11230,11703,large,40.62697925879903,-73.96610483403833,400,200,115000
11230,11705,large,40.617582179546055,-73.97391306146584,400,200,115000
11230,11706,large,40.6313419537099,-73.95511567366691,400,200,115000
11230,11708,large,40.627038281454155,-73.97450185998387,400,200,115000
11230,11749,large,40.623289480985726,-73.9707232642381,400,200,115000
11230,11751,large,40.619586842825704,-73.97376355381428,400,200,115000
11230,11754,large,40.618664943965285,-73.97211049426919,400,200,115000
11230,11755,large,40.61499145428819,-73.97479446468651,400,200,115000
11230,11758,large,40.61702317430066,-73.9726941584582,400,200,115000
11230,11762,large,40.61527570387122,-73.95730674624765,400,200,115000
11230,11764,large,40.61489126190646,-73.9664244441006,400,200,115000
11230,11766,large,40.62344864208391,-73.95675614275366,400,200,115000
11230,11768,large,40.61644903754795,-73.96035245796227,400,200,115000
11230,11770,large,40.62225489023577,-73.96343742384143,400,200,115000
11230,11772,large,40.620980328449825,-73.96943359896773,400,200,115000
11230,11774,large,40.61840424831463,-73.9687351557706,400,200,115000
11230,11775,large,40.630201770700864,-73.97188191135803,400,200,115000
11230,11791,large,40.618232189233304,-73.96096285068612,400,200,115000
11230,11792,large,40.61437543165013,-73.96491125424873,400,200,115000
11230,11793,large,40.62186401850592,-73.96855138969649,400,200,115000
11230,11795,large,40.63226264928685,-73.9725951816238,400,200,115000
11230,11796,large,40.61752125657693,-73.95842022750658,400,200,115000
11230,11797,large,40.61442711113705,-73.9682282927434,400,200,115000
11230,11799,large,40.62994177141445,-73.97462366435431,400,200,115000
11231,11883,large,40.685823477558266,-74.00209127739912,400,200,115000
11231,11884,large,40.687201539157336,-74.0017125289392,400,200,115000
11231,11885,large,40.68142923242541,-74.00094518585276,400,200,115000
11231,11888,large,40.68310972949725,-73.99459065198921,400,200,115000
11231,11889,large,40.67363184461429,-74.00862699289986,400,200,115000
11231,11890,large,40.68291759046118,-74.00575730376138,400,200,115000
11231,11898,large,40.68478267283874,-73.99244410655167,400,200,115000
11231,11899,large,40.68649430844241,-74.00302507323867,400,200,115000
11232,11900,large,40.65321294354871,-73.99500693989181,400,200,115000
11232,11901,large,40.64676129760391,-74.00886378454544,400,200,115000
11232,11999,large,40.66086633467991,-74.00645552044124,400,200,115000
11233,12053,large,40.68756288901707,-73.93045641648118,400,200,115000
11233,12060,large,40.68771517393488,-73.92816035063431,400,200,115000
