location_id,zipcode,latitude,longitude,size,total_slots,under5_slots,build_cost,equip_cost,total_cost
6794,10461.0,40.84435284559356,-73.84829203906892,L,400,200,115000,20000,135000
6816,10462.0,40.84944102800559,-73.86208218968096,L,400,200,115000,20000,135000
6817,10462.0,40.84820143936894,-73.86681203303498,L,400,200,115000,20000,135000
6820,10462.0,40.84788189487213,-73.85311976553157,L,400,200,115000,20000,135000
6828,10462.0,40.83783323566566,-73.86778883061474,L,400,200,115000,20000,135000
6830,10462.0,40.84214917545791,-73.86055914703348,L,400,200,115000,20000,135000
6834,10462.0,40.840127181753004,-73.86236171419135,L,400,200,115000,20000,135000
6836,10462.0,40.83619428345904,-73.86451476855476,L,400,200,115000,20000,135000
6839,10462.0,40.84275999407756,-73.85598949104256,L,400,200,115000,20000,135000
6841,10462.0,40.84116543561116,-73.86021214836416,L,400,200,115000,20000,135000
6842,10462.0,40.835213540436015,-73.86074096394273,L,400,200,115000,20000,135000
6872,10462.0,40.84251044723039,-73.86703165009021,L,400,200,115000,20000,135000
6880,10462.0,40.84570637764186,-73.85103354194392,L,400,200,115000,20000,135000
6886,10462.0,40.84113885999369,-73.86703572287641,L,400,200,115000,20000,135000
6912,10463.0,40.88812800460235,-73.89932920725487,L,400,200,115000,20000,135000
6916,10463.0,40.885765385078706,-73.90127316381256,L,400,200,115000,20000,135000
6932,10463.0,40.88447779241908,-73.91357876514286,L,400,200,115000,20000,135000
6941,10463.0,40.88077399407456,-73.90177129498811,L,400,200,115000,20000,135000
6971,10463.0,40.88674796122526,-73.9070684342479,L,400,200,115000,20000,135000
6983,10463.0,40.88680317471983,-73.91528333042282,L,400,200,115000,20000,135000
6985,10463.0,40.889299887063856,-73.9039527936882,L,400,200,115000,20000,135000
6992,10463.0,40.8753999606557,-73.89797217552399,L,400,200,115000,20000,135000
6998,10463.0,40.88273735581912,-73.90731661919807,L,400,200,115000,20000,135000
7068,10464.0,40.84449833838293,-73.78115187124678,S,100,50,65000,5000,70000
7102,10465.0,40.82396509024088,-73.80983456097452,L,400,200,115000,20000,135000
7106,10465.0,40.82094562493943,-73.82745197738497,L,400,200,115000,20000,135000
7119,10465.0,40.817060646016934,-73.824964452438,L,400,200,115000,20000,135000
7123,10465.0,40.81977614762573,-73.82816222036976,L,400,200,115000,20000,135000
7134,10465.0,40.8345780652737,-73.81791106814521,L,400,200,115000,20000,135000
7138,10465.0,40.83572075930441,-73.81025805130594,L,400,200,115000,20000,135000
7183,10465.0,40.82013974305889,-73.81292020279523,L,400,200,115000,20000,135000
7195,10465.0,40.83479855596687,-73.82069959091483,L,400,200,115000,20000,135000
7219,10466.0,40.891242375575494,-73.85629440314617,L,400,200,115000,20000,135000
7239,10466.0,40.88362929709817,-73.843874360283,L,400,200,115000,20000,135000
7252,10466.0,40.88188788858066,-73.8580022915526,L,400,200,115000,20000,135000
7254,10466.0,40.88680880527137,-73.84326903540935,L,400,200,115000,20000,135000
7259,10466.0,40.88186553356934,-73.84409127447566,L,400,200,115000,20000,135000
7266,10466.0,40.8851657294299,-73.84138177545645,L,400,200,115000,20000,135000
7276,10466.0,40.8816787976397,-73.85330921496471,L,400,200,115000,20000,135000
7295,10466.0,40.89136476484242,-73.85051233653506,L,400,200,115000,20000,135000
7305,10467.0,40.866258194778105,-73.86533589911598,L,400,200,115000,20000,135000
7314,10467.0,40.866024935893,-73.8710457045487,L,400,200,115000,20000,135000
7321,10467.0,40.86579038870925,-73.87331966532165,L,400,200,115000,20000,135000
7323,10467.0,40.86862545326077,-73.87255258769115,L,400,200,115000,20000,135000
7331,10467.0,40.8669583016433,-73.88016492182754,L,400,200,115000,20000,135000
7347,10467.0,40.86664886100345,-73.87559945000555,L,400,200,115000,20000,135000
7352,10467.0,40.87596563246833,-73.86485800794959,L,400,200,115000,20000,135000
7364,10467.0,40.86540839881915,-73.87005563334337,L,400,200,115000,20000,135000
7368,10467.0,40.87059069458201,-73.87142833957128,L,400,200,115000,20000,135000
7371,10467.0,40.865600032648786,-73.86669719164037,L,400,200,115000,20000,135000
7412,10468.0,40.85767057886478,-73.90295501619049,L,400,200,115000,20000,135000
7442,10468.0,40.860296605045704,-73.8911107990745,L,400,200,115000,20000,135000
7457,10468.0,40.86359565906667,-73.89293885412233,L,400,200,115000,20000,135000
7463,10468.0,40.856572746949475,-73.90739993037704,L,400,200,115000,20000,135000
7469,10468.0,40.858844150170064,-73.90955417026822,L,400,200,115000,20000,135000
7480,10468.0,40.875711125418206,-73.90797283440564,L,400,200,115000,20000,135000
7481,10468.0,40.864814981528475,-73.891407921974,L,400,200,115000,20000,135000
7488,10468.0,40.86303660776544,-73.89406303236666,L,400,200,115000,20000,135000
7496,10468.0,40.86163217556284,-73.89101392569182,L,400,200,115000,20000,135000
7498,10468.0,40.87572229361787,-73.90087287310119,L,400,200,115000,20000,135000
7504,10469.0,40.86193027776865,-73.84646560935441,L,400,200,115000,20000,135000
7537,10469.0,40.87259566602619,-73.851635574067,L,400,200,115000,20000,135000
7538,10469.0,40.871948230158246,-73.84529959239964,L,400,200,115000,20000,135000
7540,10469.0,40.86449525942404,-73.8465495819508,L,400,200,115000,20000,135000
7554,10469.0,40.87299567952159,-73.85537619386378,L,400,200,115000,20000,135000
7571,10469.0,40.866095387859765,-73.84513957014629,L,400,200,115000,20000,135000
7581,10469.0,40.871540091631374,-73.84861454683666,L,400,200,115000,20000,135000
7584,10469.0,40.87704869934696,-73.84461529006063,L,400,200,115000,20000,135000
7592,10469.0,40.86544692893856,-73.85240728222153,L,400,200,115000,20000,135000
7594,10469.0,40.86581598413765,-73.84076416265273,L,400,200,115000,20000,135000
7604,10470.0,40.90315655509696,-73.85859587121361,M,200,100,95000,10000,105000
7627,10470.0,40.90416444789998,-73.85767584019841,L,400,200,115000,20000,135000
7655,10470.0,40.89050704304267,-73.86970228255237,L,400,200,115000,20000,135000
7695,10470.0,40.891935279823706,-73.85493833129567,L,400,200,115000,20000,135000
7769,10471.0,40.89355621999581,-73.9124358386106,L,400,200,115000,20000,135000
7778,10471.0,40.898494591974725,-73.91119232133458,L,400,200,115000,20000,135000
7797,10471.0,40.8997208262457,-73.9080440447257,L,400,200,115000,20000,135000
7815,10472.0,40.82007427042648,-73.87224739066743,L,400,200,115000,20000,135000
7821,10472.0,40.83900415076454,-73.86953730476597,L,400,200,115000,20000,135000
7824,10472.0,40.83122401364707,-73.86612303758997,L,400,200,115000,20000,135000
7827,10472.0,40.824427607442495,-73.8665702525951,L,400,200,115000,20000,135000
7830,10472.0,40.8383497167029,-73.86512135102328,L,400,200,115000,20000,135000
7831,10472.0,40.821000948728546,-73.87108240133738,L,400,200,115000,20000,135000
7833,10472.0,40.823807772934586,-73.86946834088258,L,400,200,115000,20000,135000
7838,10472.0,40.821001462465944,-73.87520243398313,L,400,200,115000,20000,135000
7858,10472.0,40.836831875617456,-73.86871627509221,L,400,200,115000,20000,135000
7863,10472.0,40.837623073154056,-73.86608309520906,L,400,200,115000,20000,135000
7884,10472.0,40.835129773075614,-73.87881471163298,L,400,200,115000,20000,135000
7905,10473.0,40.81362984063349,-73.8584217077444,L,400,200,115000,20000,135000
7937,10473.0,40.81985971200593,-73.86941399262555,L,400,200,115000,20000,135000
7963,10473.0,40.81204247563342,-73.86761317064266,L,400,200,115000,20000,135000
7971,10473.0,40.80994930220457,-73.86055909071573,L,400,200,115000,20000,135000
7981,10473.0,40.81484715297496,-73.86922666314281,L,400,200,115000,20000,135000
7983,10473.0,40.8166639663304,-73.85531208823154,L,400,200,115000,20000,135000
7985,10473.0,40.812795968210885,-73.86659025730442,L,400,200,115000,20000,135000
7987,10473.0,40.82076976650159,-73.85698714699754,L,400,200,115000,20000,135000
8029,10474.0,40.8093930750931,-73.88602923612062,M,200,100,95000,10000,105000
8041,10474.0,40.8204912309368,-73.89206369101046,L,400,200,115000,20000,135000
8092,10474.0,40.81315033206847,-73.88569487975083,L,400,200,115000,20000,135000
8109,10475.0,40.87089025816793,-73.8354286123392,L,400,200,115000,20000,135000
8113,10475.0,40.88155966991125,-73.83725982354427,L,400,200,115000,20000,135000
8115,10475.0,40.86352785230845,-73.82840816520861,L,400,200,115000,20000,135000
8130,10475.0,40.86743659154606,-73.83306765950535,L,400,200,115000,20000,135000
8133,10475.0,40.86587777483193,-73.83581210502967,L,400,200,115000,20000,135000
8147,10475.0,40.864231354051206,-73.82624751457732,M,200,100,95000,10000,105000
8157,10475.0,40.880310888731294,-73.82816819838102,L,400,200,115000,20000,135000
8167,10475.0,40.870981855203574,-73.82434103625805,L,400,200,115000,20000,135000
8178,10475.0,40.87324902664361,-73.82888518857803,L,400,200,115000,20000,135000
8197,10475.0,40.87405872079741,-73.81923269144598,L,400,200,115000,20000,135000
8217,11004.0,40.75579162157373,-73.70936843275072,L,400,200,115000,20000,135000
8227,11004.0,40.75789985377672,-73.71142241422281,L,400,200,115000,20000,135000
8262,11004.0,40.7543776816145,-73.70658970762598,L,400,200,115000,20000,135000
8315,11101.0,40.749744521436426,-73.9370829352908,L,400,200,115000,20000,135000
8322,11101.0,40.740467111619466,-73.9262842850146,L,400,200,115000,20000,135000
8351,11101.0,40.737238507606776,-73.94442535318696,L,400,200,115000,20000,135000
8354,11101.0,40.749873368323414,-73.94397998966608,L,400,200,115000,20000,135000
8377,11101.0,40.741271187592886,-73.94105080816462,L,400,200,115000,20000,135000
8382,11101.0,40.74588425536673,-73.93683887023502,L,400,200,115000,20000,135000
8386,11101.0,40.739355498802695,-73.92586975677452,L,400,200,115000,20000,135000
8429,11102.0,40.76770611662797,-73.91846421564364,S,100,50,65000,5000,70000
8440,11102.0,40.77283770692797,-73.92454981070354,L,400,200,115000,20000,135000
8464,11102.0,40.76895686850799,-73.92835777819646,L,400,200,115000,20000,135000
8465,11102.0,40.77597314610084,-73.9232699871728,L,400,200,115000,20000,135000
8469,11102.0,40.77569349118333,-73.93519249762166,L,400,200,115000,20000,135000
8507,11103.0,40.77140066679278,-73.91459440401933,L,400,200,115000,20000,135000
8520,11103.0,40.76818961845258,-73.91823402594366,L,400,200,115000,20000,135000
8556,11103.0,40.76847467976645,-73.91967888461103,L,400,200,115000,20000,135000
8562,11103.0,40.75795813760824,-73.91499428800395,L,400,200,115000,20000,135000
8563,11103.0,40.76332749892377,-73.92033852402736,L,400,200,115000,20000,135000
8617,11104.0,40.733685938089856,-73.9263080629514,L,400,200,115000,20000,135000
8621,11104.0,40.74354260020662,-73.92882056575827,L,400,200,115000,20000,135000
8628,11104.0,40.74608813359586,-73.91725929624792,L,400,200,115000,20000,135000
8638,11104.0,40.750170456642245,-73.92638774978035,L,400,200,115000,20000,135000
8652,11104.0,40.73819278573424,-73.91910144349033,L,400,200,115000,20000,135000
8659,11104.0,40.73795602846169,-73.91452263196817,L,400,200,115000,20000,135000
8706,11105.0,40.7723061824412,-73.90167003054734,L,400,200,115000,20000,135000
8712,11105.0,40.76807675963241,-73.91188722201188,L,400,200,115000,20000,135000
8731,11105.0,40.76981399621813,-73.9010676029994,L,400,200,115000,20000,135000
8741,11105.0,40.77605071982812,-73.9084641534607,L,400,200,115000,20000,135000
8743,11105.0,40.78017145905582,-73.91736363556114,L,400,200,115000,20000,135000
8746,11105.0,40.78124780291722,-73.90739852972565,L,400,200,115000,20000,135000
8796,11105.0,40.77950169018703,-73.91325145145831,L,400,200,115000,20000,135000
8808,11106.0,40.755356736003534,-73.9310628524907,L,400,200,115000,20000,135000
8814,11106.0,40.75495093583392,-73.93868071162451,M,200,100,95000,10000,105000
8827,11106.0,40.75254127127232,-73.92380035815815,L,400,200,115000,20000,135000
8838,11106.0,40.76010512362338,-73.92156001999962,L,400,200,115000,20000,135000
8841,11106.0,40.756803733282815,-73.92408514412973,L,400,200,115000,20000,135000
8895,11106.0,40.75433543574881,-73.93590796379235,L,400,200,115000,20000,135000
8964,11109.0,40.736435137864945,-73.95927342979873,L,400,200,115000,20000,135000
8980,11109.0,40.74331513452402,-73.94873341590348,L,400,200,115000,20000,135000
8998,11109.0,40.74849336438101,-73.96609118603179,L,400,200,115000,20000,135000
9006,11201.0,40.69050363517547,-73.99344672579134,M,200,100,95000,10000,105000
9017,11201.0,40.68901482170353,-73.98698128488444,L,400,200,115000,20000,135000
9023,11201.0,40.70392140460414,-73.98890780660092,L,400,200,115000,20000,135000
9027,11201.0,40.69869197573994,-73.99097873601853,L,400,200,115000,20000,135000
9031,11201.0,40.68767097623923,-73.98136903456235,L,400,200,115000,20000,135000
9040,11201.0,40.703168227461035,-73.99631979460096,L,400,200,115000,20000,135000
9043,11201.0,40.68554369144379,-73.98170346242742,L,400,200,115000,20000,135000
9053,11201.0,40.701950123543305,-73.99009671400293,L,400,200,115000,20000,135000
9055,11201.0,40.68941143077306,-73.99902846890906,L,400,200,115000,20000,135000
9056,11201.0,40.68411330502303,-73.9817158776863,L,400,200,115000,20000,135000
9068,11201.0,40.69825024482772,-73.99480237548373,L,400,200,115000,20000,135000
9072,11201.0,40.69344463454648,-73.98728666383505,L,400,200,115000,20000,135000
9080,11201.0,40.69404755243186,-73.99093446626597,L,400,200,115000,20000,135000
9083,11201.0,40.69686883258191,-73.99127497284431,L,400,200,115000,20000,135000
9085,11201.0,40.684401970047105,-73.98451044118693,L,400,200,115000,20000,135000
9087,11201.0,40.6901702909696,-73.995041789156,L,400,200,115000,20000,135000
9101,11203.0,40.6475301389204,-73.93240038897407,L,400,200,115000,20000,135000
9120,11203.0,40.645041023122815,-73.93707552842552,L,400,200,115000,20000,135000
9124,11203.0,40.6602421761082,-73.94443380350585,L,400,200,115000,20000,135000
9127,11203.0,40.65892206741462,-73.92681177279262,L,400,200,115000,20000,135000
9140,11203.0,40.647565330693105,-73.93462021142085,L,400,200,115000,20000,135000
9150,11203.0,40.646721131938534,-73.92732639134267,L,400,200,115000,20000,135000
9171,11203.0,40.65585756662865,-73.93009172667561,L,400,200,115000,20000,135000
9181,11203.0,40.65681861562563,-73.94408674798851,L,400,200,115000,20000,135000
9184,11203.0,40.65604734001624,-73.9399253638312,L,400,200,115000,20000,135000
9188,11203.0,40.64957669222756,-73.9330305498558,L,400,200,115000,20000,135000
9202,11204.0,40.61036265173961,-73.99110186682547,L,400,200,115000,20000,135000
9207,11204.0,40.6209933169632,-73.99332403544572,L,400,200,115000,20000,135000
9215,11204.0,40.61684140275002,-73.99120141856034,L,400,200,115000,20000,135000
9216,11204.0,40.61843972667921,-73.97944734121081,L,400,200,115000,20000,135000
9218,11204.0,40.61809137944838,-73.97572669109508,L,400,200,115000,20000,135000
9230,11204.0,40.614779760790015,-73.98111182941915,L,400,200,115000,20000,135000
9232,11204.0,40.62699243993736,-73.98594301414647,L,400,200,115000,20000,135000
9237,11204.0,40.61498418129697,-73.9836547624631,L,400,200,115000,20000,135000
9240,11204.0,40.62774328724666,-73.99129336389248,L,400,200,115000,20000,135000
9244,11204.0,40.617157791707946,-73.98842504976746,L,400,200,115000,20000,135000
9245,11204.0,40.619733370698455,-73.99115272974204,L,400,200,115000,20000,135000
9249,11204.0,40.62006287415077,-73.97681545907072,L,400,200,115000,20000,135000
9251,11204.0,40.619665176498685,-73.98375902281865,L,400,200,115000,20000,135000
9260,11204.0,40.61927028922248,-73.98221966153332,L,400,200,115000,20000,135000
9268,11204.0,40.60974475714785,-73.98760931307949,L,400,200,115000,20000,135000
9271,11204.0,40.626708857708984,-73.98030696849796,L,400,200,115000,20000,135000
9272,11204.0,40.61275182359987,-73.98139740484567,L,400,200,115000,20000,135000
9274,11204.0,40.6159470258203,-73.99459104094855,L,400,200,115000,20000,135000
9281,11204.0,40.625053449793974,-73.98566246426088,L,400,200,115000,20000,135000
9286,11204.0,40.61083296158195,-73.9931928377413,L,400,200,115000,20000,135000
9289,11204.0,40.61960618366629,-73.99352088694144,L,400,200,115000,20000,135000
9291,11204.0,40.61471057248537,-73.97891847011776,L,400,200,115000,20000,135000
9301,11205.0,40.68751251882543,-73.95859972261897,L,400,200,115000,20000,135000
9302,11205.0,40.7015070410976,-73.96738250483244,L,400,200,115000,20000,135000
9305,11205.0,40.685689859679385,-73.97120397708134,L,400,200,115000,20000,135000
9311,11205.0,40.68560231098954,-73.97418440589664,L,400,200,115000,20000,135000
9319,11205.0,40.68438641366357,-73.95701818196243,L,400,200,115000,20000,135000
9335,11205.0,40.697725817464985,-73.97516847539829,S,100,50,65000,5000,70000
9340,11205.0,40.68887181595997,-73.97493534380565,L,400,200,115000,20000,135000
9351,11205.0,40.700613987489206,-73.96682061664431,L,400,200,115000,20000,135000
9352,11205.0,40.687743492623405,-73.97407918896657,L,400,200,115000,20000,135000
9354,11205.0,40.688857013745995,-73.96417064273223,L,400,200,115000,20000,135000
9362,11205.0,40.686601175322544,-73.96277538928234,L,400,200,115000,20000,135000
9373,11205.0,40.69650311369996,-73.96066425006303,L,400,200,115000,20000,135000
9376,11205.0,40.70002556020868,-73.9704210785064,L,400,200,115000,20000,135000
9390,11205.0,40.69009073846134,-73.95816917414986,L,400,200,115000,20000,135000
9391,11205.0,40.70027511636808,-73.97541252851853,L,400,200,115000,20000,135000
9398,11205.0,40.69259732548607,-73.9567289653862,L,400,200,115000,20000,135000
9401,11206.0,40.69130331099174,-73.94970139547247,L,400,200,115000,20000,135000
9403,11206.0,40.705848658324754,-73.93625623379292,L,400,200,115000,20000,135000
9404,11206.0,40.711083489645894,-73.95244381294002,L,400,200,115000,20000,135000
9406,11206.0,40.69919048188621,-73.94895610473078,L,400,200,115000,20000,135000
9408,11206.0,40.702131536365094,-73.93531595641997,L,400,200,115000,20000,135000
9409,11206.0,40.696282320146295,-73.94606699224786,L,400,200,115000,20000,135000
9412,11206.0,40.70891542774347,-73.94165926891758,L,400,200,115000,20000,135000
9420,11206.0,40.70672989153195,-73.94656215856594,L,400,200,115000,20000,135000
9432,11206.0,40.69590959433727,-73.93828993901317,L,400,200,115000,20000,135000
9434,11206.0,40.69382690122846,-73.94528914939106,L,400,200,115000,20000,135000
9437,11206.0,40.69332521879252,-73.95174371822657,L,400,200,115000,20000,135000
9438,11206.0,40.699367084510826,-73.94105777737869,L,400,200,115000,20000,135000
9446,11206.0,40.69324020509586,-73.93675554113669,S,100,50,65000,5000,70000
9453,11206.0,40.69794742379921,-73.93871030173557,L,400,200,115000,20000,135000
9460,11206.0,40.69178345487073,-73.93385646667842,L,400,200,115000,20000,135000
9463,11206.0,40.7016683674268,-73.93804976894296,L,400,200,115000,20000,135000
9465,11206.0,40.71006220396356,-73.93614200587373,L,400,200,115000,20000,135000
9477,11206.0,40.70210223720925,-73.95183152649923,L,400,200,115000,20000,135000
9481,11206.0,40.70776407514775,-73.9513665854076,L,400,200,115000,20000,135000
9482,11206.0,40.69718705400383,-73.93625452330721,L,400,200,115000,20000,135000
9489,11206.0,40.71043172899124,-73.93449024104572,L,400,200,115000,20000,135000
9491,11206.0,40.70603080741929,-73.94256422818597,L,400,200,115000,20000,135000
9497,11206.0,40.6985710777664,-73.94243890241944,L,400,200,115000,20000,135000
9507,11207.0,40.67681732919979,-73.89779730021567,L,400,200,115000,20000,135000
9510,11207.0,40.67211564595048,-73.89205454758701,L,400,200,115000,20000,135000
9512,11207.0,40.67159152169046,-73.89109269030743,L,400,200,115000,20000,135000
9524,11207.0,40.67822421588009,-73.90399662441371,L,400,200,115000,20000,135000
9533,11207.0,40.67164784295992,-73.89815141756806,L,400,200,115000,20000,135000
9537,11207.0,40.67338686011143,-73.89818900322997,L,400,200,115000,20000,135000
9552,11207.0,40.680249954793226,-73.8926883259728,L,400,200,115000,20000,135000
9565,11207.0,40.66302026666132,-73.89126784019294,L,400,200,115000,20000,135000
9574,11207.0,40.67454796714448,-73.88440998470719,M,200,100,95000,10000,105000
9580,11207.0,40.67917271670123,-73.89057264028402,L,400,200,115000,20000,135000
9583,11207.0,40.67147522275044,-73.90237030026577,L,400,200,115000,20000,135000
9587,11207.0,40.67434468784939,-73.90341374055606,L,400,200,115000,20000,135000
9589,11207.0,40.67967885710744,-73.89905633960662,L,400,200,115000,20000,135000
9591,11207.0,40.677612563672575,-73.9006039855017,L,400,200,115000,20000,135000
9597,11207.0,40.66379853606223,-73.90239779863133,L,400,200,115000,20000,135000
9600,11208.0,40.67565969216712,-73.86669924559318,L,400,200,115000,20000,135000
9603,11208.0,40.6834584874239,-73.87024119951833,L,400,200,115000,20000,135000
9612,11208.0,40.673432758932776,-73.86667397007845,L,400,200,115000,20000,135000
9614,11208.0,40.67556419583654,-73.86496917791396,L,400,200,115000,20000,135000
9615,11208.0,40.67605107426235,-73.86986693034228,L,400,200,115000,20000,135000
9616,11208.0,40.684853238195096,-73.87543426930569,L,400,200,115000,20000,135000
9619,11208.0,40.669524582923984,-73.86896107273219,L,400,200,115000,20000,135000
9625,11208.0,40.67172510509904,-73.87142070433246,L,400,200,115000,20000,135000
9627,11208.0,40.67740719583401,-73.86859768828002,L,400,200,115000,20000,135000
9634,11208.0,40.666321318375296,-73.87957207806879,L,400,200,115000,20000,135000
9653,11208.0,40.67719530936764,-73.87771781446236,L,400,200,115000,20000,135000
9658,11208.0,40.68532832118812,-73.86472398905248,M,200,100,95000,10000,105000
9660,11208.0,40.67923077974709,-73.86790135309,L,400,200,115000,20000,135000
9664,11208.0,40.68027389966131,-73.86479737843767,L,400,200,115000,20000,135000
9676,11208.0,40.672300391834234,-73.88003242842632,L,400,200,115000,20000,135000
9677,11208.0,40.67771169798649,-73.87189478455223,L,400,200,115000,20000,135000
9679,11208.0,40.67424944388957,-73.87474785724837,L,400,200,115000,20000,135000
9684,11208.0,40.67758677933739,-73.8800494741077,L,400,200,115000,20000,135000
9689,11208.0,40.67458415472041,-73.88129731729242,L,400,200,115000,20000,135000
9691,11208.0,40.683402512746795,-73.8718956402927,L,400,200,115000,20000,135000
9692,11208.0,40.66930239643144,-73.87369662560683,L,400,200,115000,20000,135000
9694,11208.0,40.67180093756821,-73.86428628389116,L,400,200,115000,20000,135000
9705,11209.0,40.63040710594773,-74.03605015127374,L,400,200,115000,20000,135000
9724,11209.0,40.62729601375064,-74.03460258719667,L,400,200,115000,20000,135000
9725,11209.0,40.622389657029274,-74.0382026104373,L,400,200,115000,20000,135000
9737,11209.0,40.63322471455729,-74.04008744656329,L,400,200,115000,20000,135000
9738,11209.0,40.63192001815451,-74.02378683800761,L,400,200,115000,20000,135000
9742,11209.0,40.62860584662617,-74.02779990294168,L,400,200,115000,20000,135000
9746,11209.0,40.63222812726262,-74.03627239228298,L,400,200,115000,20000,135000
9752,11209.0,40.62329790076549,-74.03916949158207,L,400,200,115000,20000,135000
9753,11209.0,40.62211871537336,-74.03176053746783,L,400,200,115000,20000,135000
9756,11209.0,40.62960356702516,-74.0370781029568,L,400,200,115000,20000,135000
9759,11209.0,40.61812885482344,-74.03630269707702,L,400,200,115000,20000,135000
9769,11209.0,40.628171044780565,-74.02637647823381,S,100,50,65000,5000,70000
9784,11209.0,40.62193033177906,-74.03358885744235,L,400,200,115000,20000,135000
9786,11209.0,40.61673540917087,-74.0338562219222,L,400,200,115000,20000,135000
9815,11210.0,40.62074209696237,-73.94215583833032,L,400,200,115000,20000,135000
9816,11210.0,40.62007968688907,-73.9438011263116,L,400,200,115000,20000,135000
9837,11210.0,40.62169100193907,-73.94306297080333,L,400,200,115000,20000,135000
9857,11210.0,40.63382659188429,-73.94421985292587,L,400,200,115000,20000,135000
9863,11210.0,40.6204436283392,-73.93982761144393,L,400,200,115000,20000,135000
9875,11210.0,40.63419391741588,-73.94234023229855,L,400,200,115000,20000,135000
9877,11210.0,40.62991137281422,-73.95016595898748,L,400,200,115000,20000,135000
9883,11210.0,40.626227160105216,-73.95404970576205,L,400,200,115000,20000,135000
9886,11210.0,40.62704110021154,-73.94364282409109,S,100,50,65000,5000,70000
9893,11210.0,40.622048707469936,-73.94095232351557,L,400,200,115000,20000,135000
9919,11211.0,40.71395553506698,-73.95844975585277,L,400,200,115000,20000,135000
9921,11211.0,40.71892698747315,-73.9614847506653,L,400,200,115000,20000,135000
9934,11211.0,40.712689734809175,-73.96578091252391,L,400,200,115000,20000,135000
9936,11211.0,40.70871419583115,-73.94910895066789,L,400,200,115000,20000,135000
9937,11211.0,40.70827641124967,-73.96376381541732,L,400,200,115000,20000,135000
9939,11211.0,40.70208149810817,-73.94684992542658,L,400,200,115000,20000,135000
9948,11211.0,40.7173526020878,-73.96424441137727,L,400,200,115000,20000,135000
9955,11211.0,40.707964867628554,-73.94713449876427,L,400,200,115000,20000,135000
9956,11211.0,40.70097077676613,-73.94767715706662,L,400,200,115000,20000,135000
9963,11211.0,40.70205980515989,-73.9535616215768,L,400,200,115000,20000,135000
9965,11211.0,40.705476530393426,-73.95511401395883,L,400,200,115000,20000,135000
9972,11211.0,40.70755596211091,-73.9627931195304,L,400,200,115000,20000,135000
9973,11211.0,40.713708830255435,-73.95324600315753,L,400,200,115000,20000,135000
9987,11211.0,40.715113778211304,-73.96154691393366,L,400,200,115000,20000,135000
9989,11211.0,40.70847592994459,-73.96227593597324,L,400,200,115000,20000,135000
9997,11211.0,40.7029966101895,-73.95715184150812,L,400,200,115000,20000,135000
10001,11212.0,40.65798846380493,-73.91601876323045,L,400,200,115000,20000,135000
10002,11212.0,40.65958039139488,-73.91617115292743,L,400,200,115000,20000,135000
10005,11212.0,40.66917592192905,-73.91058400245062,L,400,200,115000,20000,135000
10012,11212.0,40.65465471210132,-73.91432184105925,L,400,200,115000,20000,135000
10014,11212.0,40.66206328635391,-73.92380084569008,L,400,200,115000,20000,135000
10033,11212.0,40.65378419765701,-73.9094376180106,L,400,200,115000,20000,135000
10034,11212.0,40.65343297315519,-73.919763719467,L,400,200,115000,20000,135000
10039,11212.0,40.654650252436966,-73.92115123265808,L,400,200,115000,20000,135000
10042,11212.0,40.6701970356574,-73.92118568915468,L,400,200,115000,20000,135000
10046,11212.0,40.662541917762745,-73.92066850990483,L,400,200,115000,20000,135000
10072,11212.0,40.65631877539395,-73.91397652873674,L,400,200,115000,20000,135000
10075,11212.0,40.664869707185304,-73.91172395966859,L,400,200,115000,20000,135000
10077,11212.0,40.669075061515656,-73.90916933058995,L,400,200,115000,20000,135000
10080,11212.0,40.653081741440666,-73.91323728173587,L,400,200,115000,20000,135000
10083,11212.0,40.66667036022089,-73.90523011215072,L,400,200,115000,20000,135000
10096,11212.0,40.65270602701756,-73.91627324861591,L,400,200,115000,20000,135000
10103,11213.0,40.66678030159936,-73.9439456019551,L,400,200,115000,20000,135000
10113,11213.0,40.67598306085992,-73.94405858104174,L,400,200,115000,20000,135000
10123,11213.0,40.66372653483345,-73.94054416840434,L,400,200,115000,20000,135000
10125,11213.0,40.668744634893926,-73.92744790400413,L,400,200,115000,20000,135000
10126,11213.0,40.66578340283247,-73.94468239162723,L,400,200,115000,20000,135000
10127,11213.0,40.679780648262785,-73.93001325927888,L,400,200,115000,20000,135000
10130,11213.0,40.67767779126172,-73.94214396444201,L,400,200,115000,20000,135000
10148,11213.0,40.66367694547515,-73.9438387048565,L,400,200,115000,20000,135000
10152,11213.0,40.6649946362538,-73.93747309464035,L,400,200,115000,20000,135000
10161,11213.0,40.66612193209861,-73.93730202051638,L,400,200,115000,20000,135000
10173,11213.0,40.663733842805904,-73.93407247219496,L,400,200,115000,20000,135000
10178,11213.0,40.66402201884313,-73.93550084529714,L,400,200,115000,20000,135000
10179,11213.0,40.67860049715898,-73.93297928238206,L,400,200,115000,20000,135000
10196,11213.0,40.67554796637252,-73.92833677840066,L,400,200,115000,20000,135000
10199,11213.0,40.67378686084391,-73.93218297704868,L,400,200,115000,20000,135000
10210,11214.0,40.59718806186175,-74.00647235987147,L,400,200,115000,20000,135000
10214,11214.0,40.608154364934386,-73.99819378245562,L,400,200,115000,20000,135000
10220,11214.0,40.61103990178735,-73.99819581893604,L,400,200,115000,20000,135000
